run_id,trial,patch_trigger_ns,validation_complete_ns,scheduled_ns,patch_active_ns,first_protected_request_ns,first_protected_response_ns,rollback_start_ns,rollback_complete_ns,activation_latency_ms,validation_rtt_ms,scheduling_rtt_ms,application_rtt_ms,rollback_latency_ms,protected_response,protected,measurement_scope,pre_activation_warmup_response,task_period_us,task_jitter_us,cpu_load_pct,bus_load_pct,runtime_telemetry_status
patch_activation_20260716_final_firmware,69,543205613620191,543205616441391,543205620451832,543205624210568,543205637055111,543205639855777,543205639900824,543206028857703,10.590377,2.821200,2.902913,2.649812,388.956879,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,70,543207187367472,543207190108216,543207193981979,543207198088101,543207211024554,543207213785761,543207213834230,543207601462814,10.720629,2.740744,2.765956,2.958575,387.628584,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,71,543208753043092,543208755742909,543208759700551,543208763696884,543208776490513,543208779331128,543208779379807,543209175410180,10.653792,2.699817,2.856539,2.888386,396.030373,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,72,543210341042745,543210344050069,543210347762850,543210351676981,543210364715819,543210367290762,543210367336088,543210755037792,10.634236,3.007324,2.607768,2.804787,387.701704,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,73,543211905380630,543211908148402,543211912076711,543211915942372,543211928828121,543211931740392,543211931787884,543212305902221,10.561742,2.767772,2.779505,2.759181,374.114337,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,74,543213469290668,543213472064585,543213475926545,543213479861838,543213492759389,543213495482743,543213495507466,543213890405583,10.571170,2.773917,2.737391,2.794451,394.898117,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,75,543215054877667,543215057409938,543215061285726,543215065415175,543215078170880,543215080976715,543215081048581,543215467112385,10.537508,2.532271,2.768680,3.023527,386.063804,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,76,543216619408852,543216622225163,543216626078533,543216630094071,543216642848939,543216645651282,543216645702964,543217036055940,10.685219,2.816311,2.721608,2.907661,390.352976,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,77,543218199494308,543218202301679,543218206479247,543218210103541,543218223056406,543218225810908,543218225860145,543218601999637,10.609233,2.807371,3.069691,2.505801,376.139492,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,78,543219764234861,543219766981332,543219770829533,543219774844513,543219787959198,543219790426727,543219790477780,543220171665188,10.609652,2.746471,2.719721,2.889922,381.187408,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,79,543221335027631,543221337767606,543221341642836,543221345597404,543221358458429,543221361219496,543221361276276,543221762846510,10.569773,2.739975,2.754851,2.845574,401.570234,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,80,543222929974459,543222932824223,543222936553696,543222940572588,543222953613381,543222956241961,543222956288824,543223328877001,10.598129,2.849764,2.617754,2.921002,372.588177,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,81,543224503652110,543224506271331,543224510276394,543224514064184,543224526961386,543224529938260,543224529986868,543224938063214,10.412074,2.619221,2.890830,2.684243,408.076346,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,82,543226097037506,543226100114391,543226103754747,543226107738090,543226120970665,543226123383019,543226123423806,543226509913625,10.700584,3.076885,2.538556,2.885243,386.489819,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
