scenario_id,fleet_size,hotpatch_delivery_success,hotpatch_delivery_delay_h,ota_rollout_duration_days,attack_attempt_level,attack_attempt_rate_per_vehicle_day,rollback_failure_rate,effective_hotpatch_success,ota_only_exposure_vehicle_days,hotpatch_first_exposure_vehicle_days,exposure_reduction_vehicle_days,exposure_reduction_fraction,ota_only_expected_attack_attempts,hotpatch_first_expected_attack_attempts,ota_only_expected_successful_attacks,hotpatch_first_expected_successful_attacks,attack_success_probability,model
FS0647,1000,0.70,6,60,high,0.2000,0.01,0.693000,30000.000000,9382.889063,20617.110938,0.687237,6000.000000,1876.577813,4644.000000,1452.471227,0.774000,uniform_ota_closed_form_expectation
FS0648,1000,0.70,6,60,high,0.2000,0.05,0.665000,30000.000000,10215.903646,19784.096354,0.659470,6000.000000,2043.180729,4644.000000,1581.421884,0.774000,uniform_ota_closed_form_expectation
FS0649,1000,0.70,24,7,low,0.0100,0.00,0.700000,3500.000000,1700.000000,1800.000000,0.514286,35.000000,17.000000,27.090000,13.158000,0.774000,uniform_ota_closed_form_expectation
FS0650,1000,0.70,24,7,low,0.0100,0.01,0.693000,3500.000000,1718.000000,1782.000000,0.509143,35.000000,17.180000,27.090000,13.297320,0.774000,uniform_ota_closed_form_expectation
FS0651,1000,0.70,24,7,low,0.0100,0.05,0.665000,3500.000000,1790.000000,1710.000000,0.488571,35.000000,17.900000,27.090000,13.854600,0.774000,uniform_ota_closed_form_expectation
FS0652,1000,0.70,24,7,medium,0.0500,0.00,0.700000,3500.000000,1700.000000,1800.000000,0.514286,175.000000,85.000000,135.450000,65.790000,0.774000,uniform_ota_closed_form_expectation
FS0653,1000,0.70,24,7,medium,0.0500,0.01,0.693000,3500.000000,1718.000000,1782.000000,0.509143,175.000000,85.900000,135.450000,66.486600,0.774000,uniform_ota_closed_form_expectation
FS0654,1000,0.70,24,7,medium,0.0500,0.05,0.665000,3500.000000,1790.000000,1710.000000,0.488571,175.000000,89.500000,135.450000,69.273000,0.774000,uniform_ota_closed_form_expectation
FS0655,1000,0.70,24,7,high,0.2000,0.00,0.700000,3500.000000,1700.000000,1800.000000,0.514286,700.000000,340.000000,541.800000,263.160000,0.774000,uniform_ota_closed_form_expectation
FS0656,1000,0.70,24,7,high,0.2000,0.01,0.693000,3500.000000,1718.000000,1782.000000,0.509143,700.000000,343.600000,541.800000,265.946400,0.774000,uniform_ota_closed_form_expectation
FS0657,1000,0.70,24,7,high,0.2000,0.05,0.665000,3500.000000,1790.000000,1710.000000,0.488571,700.000000,358.000000,541.800000,277.092000,0.774000,uniform_ota_closed_form_expectation
FS0658,1000,0.70,24,14,low,0.0100,0.00,0.700000,7000.000000,2775.000000,4225.000000,0.603571,70.000000,27.750000,54.180000,21.478500,0.774000,uniform_ota_closed_form_expectation
FS0659,1000,0.70,24,14,low,0.0100,0.01,0.693000,7000.000000,2817.250000,4182.750000,0.597536,70.000000,28.172500,54.180000,21.805515,0.774000,uniform_ota_closed_form_expectation
FS0660,1000,0.70,24,14,low,0.0100,0.05,0.665000,7000.000000,2986.250000,4013.750000,0.573393,70.000000,29.862500,54.180000,23.113575,0.774000,uniform_ota_closed_form_expectation
FS0661,1000,0.70,24,14,medium,0.0500,0.00,0.700000,7000.000000,2775.000000,4225.000000,0.603571,350.000000,138.750000,270.900000,107.392500,0.774000,uniform_ota_closed_form_expectation
FS0662,1000,0.70,24,14,medium,0.0500,0.01,0.693000,7000.000000,2817.250000,4182.750000,0.597536,350.000000,140.862500,270.900000,109.027575,0.774000,uniform_ota_closed_form_expectation
FS0663,1000,0.70,24,14,medium,0.0500,0.05,0.665000,7000.000000,2986.250000,4013.750000,0.573393,350.000000,149.312500,270.900000,115.567875,0.774000,uniform_ota_closed_form_expectation
FS0664,1000,0.70,24,14,high,0.2000,0.00,0.700000,7000.000000,2775.000000,4225.000000,0.603571,1400.000000,555.000000,1083.600000,429.570000,0.774000,uniform_ota_closed_form_expectation
FS0665,1000,0.70,24,14,high,0.2000,0.01,0.693000,7000.000000,2817.250000,4182.750000,0.597536,1400.000000,563.450000,1083.600000,436.110300,0.774000,uniform_ota_closed_form_expectation
FS0666,1000,0.70,24,14,high,0.2000,0.05,0.665000,7000.000000,2986.250000,4013.750000,0.573393,1400.000000,597.250000,1083.600000,462.271500,0.774000,uniform_ota_closed_form_expectation
FS0667,1000,0.70,24,30,low,0.0100,0.00,0.700000,15000.000000,5188.333333,9811.666667,0.654111,150.000000,51.883333,116.100000,40.157700,0.774000,uniform_ota_closed_form_expectation
FS0668,1000,0.70,24,30,low,0.0100,0.01,0.693000,15000.000000,5286.450000,9713.550000,0.647570,150.000000,52.864500,116.100000,40.917123,0.774000,uniform_ota_closed_form_expectation
FS0669,1000,0.70,24,30,low,0.0100,0.05,0.665000,15000.000000,5678.916667,9321.083333,0.621406,150.000000,56.789167,116.100000,43.954815,0.774000,uniform_ota_closed_form_expectation
FS0670,1000,0.70,24,30,medium,0.0500,0.00,0.700000,15000.000000,5188.333333,9811.666667,0.654111,750.000000,259.416667,580.500000,200.788500,0.774000,uniform_ota_closed_form_expectation
FS0671,1000,0.70,24,30,medium,0.0500,0.01,0.693000,15000.000000,5286.450000,9713.550000,0.647570,750.000000,264.322500,580.500000,204.585615,0.774000,uniform_ota_closed_form_expectation
FS0672,1000,0.70,24,30,medium,0.0500,0.05,0.665000,15000.000000,5678.916667,9321.083333,0.621406,750.000000,283.945833,580.500000,219.774075,0.774000,uniform_ota_closed_form_expectation
FS0673,1000,0.70,24,30,high,0.2000,0.00,0.700000,15000.000000,5188.333333,9811.666667,0.654111,3000.000000,1037.666667,2322.000000,803.154000,0.774000,uniform_ota_closed_form_expectation
FS0674,1000,0.70,24,30,high,0.2000,0.01,0.693000,15000.000000,5286.450000,9713.550000,0.647570,3000.000000,1057.290000,2322.000000,818.342460,0.774000,uniform_ota_closed_form_expectation
FS0675,1000,0.70,24,30,high,0.2000,0.05,0.665000,15000.000000,5678.916667,9321.083333,0.621406,3000.000000,1135.783333,2322.000000,879.096300,0.774000,uniform_ota_closed_form_expectation
FS0676,1000,0.70,24,60,low,0.0100,0.00,0.700000,30000.000000,9694.166667,20305.833333,0.676861,300.000000,96.941667,232.200000,75.032850,0.774000,uniform_ota_closed_form_expectation
FS0677,1000,0.70,24,60,low,0.0100,0.01,0.693000,30000.000000,9897.225000,20102.775000,0.670092,300.000000,98.972250,232.200000,76.604522,0.774000,uniform_ota_closed_form_expectation
FS0678,1000,0.70,24,60,low,0.0100,0.05,0.665000,30000.000000,10709.458333,19290.541667,0.643018,300.000000,107.094583,232.200000,82.891208,0.774000,uniform_ota_closed_form_expectation
FS0679,1000,0.70,24,60,medium,0.0500,0.00,0.700000,30000.000000,9694.166667,20305.833333,0.676861,1500.000000,484.708333,1161.000000,375.164250,0.774000,uniform_ota_closed_form_expectation
FS0680,1000,0.70,24,60,medium,0.0500,0.01,0.693000,30000.000000,9897.225000,20102.775000,0.670092,1500.000000,494.861250,1161.000000,383.022608,0.774000,uniform_ota_closed_form_expectation
FS0681,1000,0.70,24,60,medium,0.0500,0.05,0.665000,30000.000000,10709.458333,19290.541667,0.643018,1500.000000,535.472917,1161.000000,414.456038,0.774000,uniform_ota_closed_form_expectation
FS0682,1000,0.70,24,60,high,0.2000,0.00,0.700000,30000.000000,9694.166667,20305.833333,0.676861,6000.000000,1938.833333,4644.000000,1500.657000,0.774000,uniform_ota_closed_form_expectation
FS0683,1000,0.70,24,60,high,0.2000,0.01,0.693000,30000.000000,9897.225000,20102.775000,0.670092,6000.000000,1979.445000,4644.000000,1532.090430,0.774000,uniform_ota_closed_form_expectation
FS0684,1000,0.70,24,60,high,0.2000,0.05,0.665000,30000.000000,10709.458333,19290.541667,0.643018,6000.000000,2141.891667,4644.000000,1657.824150,0.774000,uniform_ota_closed_form_expectation
FS0685,1000,0.70,72,7,low,0.0100,0.00,0.700000,3500.000000,2700.000000,800.000000,0.228571,35.000000,27.000000,27.090000,20.898000,0.774000,uniform_ota_closed_form_expectation
FS0686,1000,0.70,72,7,low,0.0100,0.01,0.693000,3500.000000,2708.000000,792.000000,0.226286,35.000000,27.080000,27.090000,20.959920,0.774000,uniform_ota_closed_form_expectation
FS0687,1000,0.70,72,7,low,0.0100,0.05,0.665000,3500.000000,2740.000000,760.000000,0.217143,35.000000,27.400000,27.090000,21.207600,0.774000,uniform_ota_closed_form_expectation
FS0688,1000,0.70,72,7,medium,0.0500,0.00,0.700000,3500.000000,2700.000000,800.000000,0.228571,175.000000,135.000000,135.450000,104.490000,0.774000,uniform_ota_closed_form_expectation
FS0689,1000,0.70,72,7,medium,0.0500,0.01,0.693000,3500.000000,2708.000000,792.000000,0.226286,175.000000,135.400000,135.450000,104.799600,0.774000,uniform_ota_closed_form_expectation
FS0690,1000,0.70,72,7,medium,0.0500,0.05,0.665000,3500.000000,2740.000000,760.000000,0.217143,175.000000,137.000000,135.450000,106.038000,0.774000,uniform_ota_closed_form_expectation
FS0691,1000,0.70,72,7,high,0.2000,0.00,0.700000,3500.000000,2700.000000,800.000000,0.228571,700.000000,540.000000,541.800000,417.960000,0.774000,uniform_ota_closed_form_expectation
FS0692,1000,0.70,72,7,high,0.2000,0.01,0.693000,3500.000000,2708.000000,792.000000,0.226286,700.000000,541.600000,541.800000,419.198400,0.774000,uniform_ota_closed_form_expectation
FS0693,1000,0.70,72,7,high,0.2000,0.05,0.665000,3500.000000,2740.000000,760.000000,0.217143,700.000000,548.000000,541.800000,424.152000,0.774000,uniform_ota_closed_form_expectation
FS0694,1000,0.70,72,14,low,0.0100,0.00,0.700000,7000.000000,3975.000000,3025.000000,0.432143,70.000000,39.750000,54.180000,30.766500,0.774000,uniform_ota_closed_form_expectation
FS0695,1000,0.70,72,14,low,0.0100,0.01,0.693000,7000.000000,4005.250000,2994.750000,0.427821,70.000000,40.052500,54.180000,31.000635,0.774000,uniform_ota_closed_form_expectation
FS0696,1000,0.70,72,14,low,0.0100,0.05,0.665000,7000.000000,4126.250000,2873.750000,0.410536,70.000000,41.262500,54.180000,31.937175,0.774000,uniform_ota_closed_form_expectation
FS0697,1000,0.70,72,14,medium,0.0500,0.00,0.700000,7000.000000,3975.000000,3025.000000,0.432143,350.000000,198.750000,270.900000,153.832500,0.774000,uniform_ota_closed_form_expectation
FS0698,1000,0.70,72,14,medium,0.0500,0.01,0.693000,7000.000000,4005.250000,2994.750000,0.427821,350.000000,200.262500,270.900000,155.003175,0.774000,uniform_ota_closed_form_expectation
FS0699,1000,0.70,72,14,medium,0.0500,0.05,0.665000,7000.000000,4126.250000,2873.750000,0.410536,350.000000,206.312500,270.900000,159.685875,0.774000,uniform_ota_closed_form_expectation
FS0700,1000,0.70,72,14,high,0.2000,0.00,0.700000,7000.000000,3975.000000,3025.000000,0.432143,1400.000000,795.000000,1083.600000,615.330000,0.774000,uniform_ota_closed_form_expectation
FS0701,1000,0.70,72,14,high,0.2000,0.01,0.693000,7000.000000,4005.250000,2994.750000,0.427821,1400.000000,801.050000,1083.600000,620.012700,0.774000,uniform_ota_closed_form_expectation
FS0702,1000,0.70,72,14,high,0.2000,0.05,0.665000,7000.000000,4126.250000,2873.750000,0.410536,1400.000000,825.250000,1083.600000,638.743500,0.774000,uniform_ota_closed_form_expectation
FS0703,1000,0.70,72,30,low,0.0100,0.00,0.700000,15000.000000,6495.000000,8505.000000,0.567000,150.000000,64.950000,116.100000,50.271300,0.774000,uniform_ota_closed_form_expectation
FS0704,1000,0.70,72,30,low,0.0100,0.01,0.693000,15000.000000,6580.050000,8419.950000,0.561330,150.000000,65.800500,116.100000,50.929587,0.774000,uniform_ota_closed_form_expectation
FS0705,1000,0.70,72,30,low,0.0100,0.05,0.665000,15000.000000,6920.250000,8079.750000,0.538650,150.000000,69.202500,116.100000,53.562735,0.774000,uniform_ota_closed_form_expectation
FS0706,1000,0.70,72,30,medium,0.0500,0.00,0.700000,15000.000000,6495.000000,8505.000000,0.567000,750.000000,324.750000,580.500000,251.356500,0.774000,uniform_ota_closed_form_expectation
FS0707,1000,0.70,72,30,medium,0.0500,0.01,0.693000,15000.000000,6580.050000,8419.950000,0.561330,750.000000,329.002500,580.500000,254.647935,0.774000,uniform_ota_closed_form_expectation
FS0708,1000,0.70,72,30,medium,0.0500,0.05,0.665000,15000.000000,6920.250000,8079.750000,0.538650,750.000000,346.012500,580.500000,267.813675,0.774000,uniform_ota_closed_form_expectation
FS0709,1000,0.70,72,30,high,0.2000,0.00,0.700000,15000.000000,6495.000000,8505.000000,0.567000,3000.000000,1299.000000,2322.000000,1005.426000,0.774000,uniform_ota_closed_form_expectation
FS0710,1000,0.70,72,30,high,0.2000,0.01,0.693000,15000.000000,6580.050000,8419.950000,0.561330,3000.000000,1316.010000,2322.000000,1018.591740,0.774000,uniform_ota_closed_form_expectation
FS0711,1000,0.70,72,30,high,0.2000,0.05,0.665000,15000.000000,6920.250000,8079.750000,0.538650,3000.000000,1384.050000,2322.000000,1071.254700,0.774000,uniform_ota_closed_form_expectation
FS0712,1000,0.70,72,60,low,0.0100,0.00,0.700000,30000.000000,11047.500000,18952.500000,0.631750,300.000000,110.475000,232.200000,85.507650,0.774000,uniform_ota_closed_form_expectation
FS0713,1000,0.70,72,60,low,0.0100,0.01,0.693000,30000.000000,11237.025000,18762.975000,0.625432,300.000000,112.370250,232.200000,86.974574,0.774000,uniform_ota_closed_form_expectation
FS0714,1000,0.70,72,60,low,0.0100,0.05,0.665000,30000.000000,11995.125000,18004.875000,0.600162,300.000000,119.951250,232.200000,92.842268,0.774000,uniform_ota_closed_form_expectation
FS0715,1000,0.70,72,60,medium,0.0500,0.00,0.700000,30000.000000,11047.500000,18952.500000,0.631750,1500.000000,552.375000,1161.000000,427.538250,0.774000,uniform_ota_closed_form_expectation
FS0716,1000,0.70,72,60,medium,0.0500,0.01,0.693000,30000.000000,11237.025000,18762.975000,0.625432,1500.000000,561.851250,1161.000000,434.872868,0.774000,uniform_ota_closed_form_expectation
FS0717,1000,0.70,72,60,medium,0.0500,0.05,0.665000,30000.000000,11995.125000,18004.875000,0.600162,1500.000000,599.756250,1161.000000,464.211338,0.774000,uniform_ota_closed_form_expectation
FS0718,1000,0.70,72,60,high,0.2000,0.00,0.700000,30000.000000,11047.500000,18952.500000,0.631750,6000.000000,2209.500000,4644.000000,1710.153000,0.774000,uniform_ota_closed_form_expectation
FS0719,1000,0.70,72,60,high,0.2000,0.01,0.693000,30000.000000,11237.025000,18762.975000,0.625432,6000.000000,2247.405000,4644.000000,1739.491470,0.774000,uniform_ota_closed_form_expectation
FS0720,1000,0.70,72,60,high,0.2000,0.05,0.665000,30000.000000,11995.125000,18004.875000,0.600162,6000.000000,2399.025000,4644.000000,1856.845350,0.774000,uniform_ota_closed_form_expectation
FS0721,1000,0.85,1,7,low,0.0100,0.00,0.850000,3500.000000,560.311260,2939.688740,0.839911,35.000000,5.603113,27.090000,4.336809,0.774000,uniform_ota_closed_form_expectation
FS0722,1000,0.85,1,7,low,0.0100,0.01,0.841500,3500.000000,589.708147,2910.291853,0.831512,35.000000,5.897081,27.090000,4.564341,0.774000,uniform_ota_closed_form_expectation
FS0723,1000,0.85,1,7,low,0.0100,0.05,0.807500,3500.000000,707.295697,2792.704303,0.797916,35.000000,7.072957,27.090000,5.474469,0.774000,uniform_ota_closed_form_expectation
FS0724,1000,0.85,1,7,medium,0.0500,0.00,0.850000,3500.000000,560.311260,2939.688740,0.839911,175.000000,28.015563,135.450000,21.684046,0.774000,uniform_ota_closed_form_expectation
FS0725,1000,0.85,1,7,medium,0.0500,0.01,0.841500,3500.000000,589.708147,2910.291853,0.831512,175.000000,29.485407,135.450000,22.821705,0.774000,uniform_ota_closed_form_expectation
FS0726,1000,0.85,1,7,medium,0.0500,0.05,0.807500,3500.000000,707.295697,2792.704303,0.797916,175.000000,35.364785,135.450000,27.372343,0.774000,uniform_ota_closed_form_expectation
FS0727,1000,0.85,1,7,high,0.2000,0.00,0.850000,3500.000000,560.311260,2939.688740,0.839911,700.000000,112.062252,541.800000,86.736183,0.774000,uniform_ota_closed_form_expectation
FS0728,1000,0.85,1,7,high,0.2000,0.01,0.841500,3500.000000,589.708147,2910.291853,0.831512,700.000000,117.941629,541.800000,91.286821,0.774000,uniform_ota_closed_form_expectation
FS0729,1000,0.85,1,7,high,0.2000,0.05,0.807500,3500.000000,707.295697,2792.704303,0.797916,700.000000,141.459139,541.800000,109.489374,0.774000,uniform_ota_closed_form_expectation
FS0730,1000,0.85,1,14,low,0.0100,0.00,0.850000,7000.000000,1085.363963,5914.636037,0.844948,70.000000,10.853640,54.180000,8.400717,0.774000,uniform_ota_closed_form_expectation
FS0731,1000,0.85,1,14,low,0.0100,0.01,0.841500,7000.000000,1144.510324,5855.489676,0.836499,70.000000,11.445103,54.180000,8.858510,0.774000,uniform_ota_closed_form_expectation
FS0732,1000,0.85,1,14,low,0.0100,0.05,0.807500,7000.000000,1381.095765,5618.904235,0.802701,70.000000,13.810958,54.180000,10.689681,0.774000,uniform_ota_closed_form_expectation
FS0733,1000,0.85,1,14,medium,0.0500,0.00,0.850000,7000.000000,1085.363963,5914.636037,0.844948,350.000000,54.268198,270.900000,42.003585,0.774000,uniform_ota_closed_form_expectation
FS0734,1000,0.85,1,14,medium,0.0500,0.01,0.841500,7000.000000,1144.510324,5855.489676,0.836499,350.000000,57.225516,270.900000,44.292550,0.774000,uniform_ota_closed_form_expectation
FS0735,1000,0.85,1,14,medium,0.0500,0.05,0.807500,7000.000000,1381.095765,5618.904235,0.802701,350.000000,69.054788,270.900000,53.448406,0.774000,uniform_ota_closed_form_expectation
FS0736,1000,0.85,1,14,high,0.2000,0.00,0.850000,7000.000000,1085.363963,5914.636037,0.844948,1400.000000,217.072793,1083.600000,168.014342,0.774000,uniform_ota_closed_form_expectation
FS0737,1000,0.85,1,14,high,0.2000,0.01,0.841500,7000.000000,1144.510324,5855.489676,0.836499,1400.000000,228.902065,1083.600000,177.170198,0.774000,uniform_ota_closed_form_expectation
FS0738,1000,0.85,1,14,high,0.2000,0.05,0.807500,7000.000000,1381.095765,5618.904235,0.802701,1400.000000,276.219153,1083.600000,213.793624,0.774000,uniform_ota_closed_form_expectation
FS0739,1000,0.85,1,30,low,0.0100,0.00,0.850000,15000.000000,2285.392072,12714.607928,0.847641,150.000000,22.853921,116.100000,17.688935,0.774000,uniform_ota_closed_form_expectation
FS0740,1000,0.85,1,30,low,0.0100,0.01,0.841500,15000.000000,2412.538151,12587.461849,0.839164,150.000000,24.125382,116.100000,18.673045,0.774000,uniform_ota_closed_form_expectation
FS0741,1000,0.85,1,30,low,0.0100,0.05,0.807500,15000.000000,2921.122468,12078.877532,0.805259,150.000000,29.211225,116.100000,22.609488,0.774000,uniform_ota_closed_form_expectation
FS0742,1000,0.85,1,30,medium,0.0500,0.00,0.850000,15000.000000,2285.392072,12714.607928,0.847641,750.000000,114.269604,580.500000,88.444673,0.774000,uniform_ota_closed_form_expectation
FS0743,1000,0.85,1,30,medium,0.0500,0.01,0.841500,15000.000000,2412.538151,12587.461849,0.839164,750.000000,120.626908,580.500000,93.365226,0.774000,uniform_ota_closed_form_expectation
FS0744,1000,0.85,1,30,medium,0.0500,0.05,0.807500,15000.000000,2921.122468,12078.877532,0.805259,750.000000,146.056123,580.500000,113.047440,0.774000,uniform_ota_closed_form_expectation
FS0745,1000,0.85,1,30,high,0.2000,0.00,0.850000,15000.000000,2285.392072,12714.607928,0.847641,3000.000000,457.078414,2322.000000,353.778693,0.774000,uniform_ota_closed_form_expectation
FS0746,1000,0.85,1,30,high,0.2000,0.01,0.841500,15000.000000,2412.538151,12587.461849,0.839164,3000.000000,482.507630,2322.000000,373.460906,0.774000,uniform_ota_closed_form_expectation
FS0747,1000,0.85,1,30,high,0.2000,0.05,0.807500,15000.000000,2921.122468,12078.877532,0.805259,3000.000000,584.224494,2322.000000,452.189758,0.774000,uniform_ota_closed_form_expectation
FS0748,1000,0.85,1,60,low,0.0100,0.00,0.850000,30000.000000,4535.404369,25464.595631,0.848820,300.000000,45.354044,232.200000,35.104030,0.774000,uniform_ota_closed_form_expectation
FS0749,1000,0.85,1,60,low,0.0100,0.01,0.841500,30000.000000,4790.050326,25209.949674,0.840332,300.000000,47.900503,232.200000,37.074990,0.774000,uniform_ota_closed_form_expectation
FS0750,1000,0.85,1,60,low,0.0100,0.05,0.807500,30000.000000,5808.634151,24191.365849,0.806379,300.000000,58.086342,232.200000,44.958828,0.774000,uniform_ota_closed_form_expectation
