trial,step,before_latency_ms,after_latency_ms,delta_after_minus_before_ms
189,read_target_before,3.153432,3.060354,-0.093078
189,request_security_seed,3.040637,3.096742,0.056105
189,send_security_key,3.065851,3.017821,-0.048030
189,session_reset,3.043292,2.832324,-0.210968
189,write_target,3.116625,3.307730,0.191105
190,enter_extended_session,3.136601,3.091852,-0.044749
190,read_target_after,3.096441,3.103237,0.006796
190,read_target_before,3.067037,3.082005,0.014968
190,request_security_seed,3.095952,3.063917,-0.032035
190,send_security_key,2.989094,3.009650,0.020556
190,session_reset,2.852204,2.985695,0.133491
190,write_target,3.041127,3.111269,0.070142
191,enter_extended_session,3.052511,3.027390,-0.025121
191,read_target_after,3.040707,2.878210,-0.162497
191,read_target_before,3.066060,3.035841,-0.030219
191,request_security_seed,3.202880,3.084379,-0.118501
191,send_security_key,3.020383,3.023060,0.002677
191,session_reset,2.902210,2.889315,-0.012895
191,write_target,3.106009,3.279096,0.173087
192,enter_extended_session,3.105032,3.105541,0.000509
192,read_target_after,3.091343,3.020616,-0.070727
192,read_target_before,3.015774,3.013492,-0.002282
192,request_security_seed,3.044479,3.059237,0.014758
192,send_security_key,3.010256,3.097440,0.087184
192,session_reset,2.826502,2.941765,0.115263
192,write_target,3.109571,3.107008,-0.002563
193,enter_extended_session,3.015006,3.067269,0.052263
193,read_target_after,3.291999,3.051415,-0.240584
193,read_target_before,3.029812,3.027320,-0.002492
193,request_security_seed,2.982948,3.101770,0.118822
193,send_security_key,3.148124,3.006228,-0.141896
193,session_reset,2.931475,2.875416,-0.056059
193,write_target,3.062568,3.124887,0.062319
194,enter_extended_session,3.079888,3.135503,0.055615
194,read_target_after,3.046853,3.061891,0.015038
194,read_target_before,3.030371,3.072228,0.041857
194,request_security_seed,2.777682,2.992330,0.214648
194,send_security_key,3.057120,3.017263,-0.039857
194,session_reset,2.756939,2.924235,0.167296
194,write_target,3.085616,3.096253,0.010637
195,enter_extended_session,3.089038,3.040381,-0.048657
195,read_target_after,3.041056,2.079580,-0.961476
195,read_target_before,3.043571,3.038495,-0.005076
195,request_security_seed,3.102378,3.117554,0.015176
195,send_security_key,2.863589,3.005250,0.141661
195,session_reset,3.023316,2.887010,-0.136306
195,write_target,3.134086,3.040310,-0.093776
196,enter_extended_session,2.946211,3.040101,0.093890
196,read_target_after,3.092041,3.086545,-0.005496
196,read_target_before,3.088898,2.981016,-0.107882
196,request_security_seed,3.157763,3.070761,-0.087002
196,send_security_key,2.985602,3.121536,0.135934
196,session_reset,2.946561,2.983809,0.037248
196,write_target,3.035329,3.111757,0.076428
197,enter_extended_session,3.238779,2.769188,-0.469591
197,read_target_after,3.132829,3.173637,0.040808
197,read_target_before,2.991539,3.041568,0.050029
197,request_security_seed,2.881817,3.055535,0.173718
197,send_security_key,3.133736,3.119231,-0.014505
197,session_reset,3.035260,3.198988,0.163728
197,write_target,3.098466,2.995892,-0.102574
198,enter_extended_session,3.081774,3.025784,-0.055990
198,read_target_after,3.094416,3.031720,-0.062696
198,read_target_before,2.855417,3.049669,0.194252
198,request_security_seed,3.030580,3.072647,0.042067
198,send_security_key,3.358697,3.014958,-0.343739
198,session_reset,3.028904,2.917251,-0.111653
198,write_target,3.081914,3.117414,0.035500
199,enter_extended_session,3.020454,2.880096,-0.140358
199,read_target_after,2.889150,3.020057,0.130907
199,read_target_before,3.026180,2.948120,-0.078060
199,request_security_seed,3.056911,2.900629,-0.156282
199,send_security_key,3.064803,3.075999,0.011196
199,session_reset,2.875112,3.008672,0.133560
199,write_target,3.297726,3.064615,-0.233111
200,enter_extended_session,3.116905,3.077885,-0.039020
200,read_target_after,3.010605,2.982692,-0.027913
200,read_target_before,3.171800,3.058469,-0.113331
200,request_security_seed,3.199039,3.037447,-0.161592
200,send_security_key,2.822591,3.064685,0.242094
200,session_reset,3.006694,2.931288,-0.075406
200,write_target,3.029393,3.106938,0.077545
201,enter_extended_session,3.084707,3.072577,-0.012130
201,read_target_after,3.022130,3.124608,0.102478
201,read_target_before,3.113692,3.382390,0.268698
201,request_security_seed,3.126683,3.058889,-0.067794
201,send_security_key,3.055374,3.001968,-0.053406
201,session_reset,2.756171,2.764300,0.008129
201,write_target,3.066968,2.702212,-0.364756
202,enter_extended_session,3.150359,3.047504,-0.102855
202,read_target_after,3.096581,3.011536,-0.085045
202,read_target_before,3.018218,3.045827,0.027609
202,request_security_seed,3.023107,2.998126,-0.024981
202,send_security_key,3.083241,3.130754,0.047513
202,session_reset,2.923792,2.926261,0.002469
202,write_target,3.151756,3.069644,-0.082112
203,enter_extended_session,3.091832,3.116856,0.025024
203,read_target_after,3.051324,2.803620,-0.247704
203,read_target_before,3.059285,3.154780,0.095495
203,request_security_seed,3.044758,3.110780,0.066022
203,send_security_key,3.100841,3.062800,-0.038041
203,session_reset,2.887683,2.805226,-0.082457
203,write_target,2.165518,2.942743,0.777225
204,enter_extended_session,2.205468,3.318975,1.113507
204,read_target_after,3.075628,2.891619,-0.184009
204,read_target_before,3.059914,3.074253,0.014339
204,request_security_seed,3.086384,2.815982,-0.270402
204,send_security_key,3.072625,2.858096,-0.214529
204,session_reset,2.990701,2.917600,-0.073101
204,write_target,3.126613,3.320581,0.193968
205,enter_extended_session,3.077374,3.092481,0.015107
205,read_target_after,3.061380,2.973961,-0.087419
205,read_target_before,3.083172,2.999034,-0.084138
205,request_security_seed,3.075559,2.997359,-0.078200
205,send_security_key,3.118302,3.083123,-0.035179
205,session_reset,2.931475,2.879886,-0.051589
205,write_target,3.026459,3.023409,-0.003050
206,enter_extended_session,3.087361,3.093599,0.006238
206,read_target_after,3.062079,3.087314,0.025235
206,read_target_before,3.090435,3.121675,0.031240
206,request_security_seed,3.043571,3.008254,-0.035317
206,send_security_key,3.113204,3.052114,-0.061090
206,session_reset,3.104613,2.960064,-0.144549
206,write_target,2.181582,3.106380,0.924798
207,enter_extended_session,3.014936,3.118183,0.103247
207,read_target_after,3.077654,3.085428,0.007774
207,read_target_before,3.130873,3.041637,-0.089236
207,request_security_seed,2.131645,3.005251,0.873606
207,send_security_key,2.190173,3.088850,0.898677
207,session_reset,3.082613,2.793493,-0.289120
207,write_target,2.571858,3.076837,0.504979
208,enter_extended_session,3.066340,3.107079,0.040739
208,read_target_after,3.147426,3.014959,-0.132467
208,read_target_before,3.083660,3.145631,0.061971
208,request_security_seed,3.067945,3.035771,-0.032174
208,send_security_key,3.144562,3.051066,-0.093496
208,session_reset,2.994193,2.956921,-0.037272
208,write_target,3.102867,3.066012,-0.036855
209,enter_extended_session,3.055165,3.092691,0.037526
209,read_target_after,3.087292,3.109313,0.022021
209,read_target_before,2.958643,2.963905,0.005262
209,request_security_seed,3.106498,3.085567,-0.020931
209,send_security_key,3.159159,3.071250,-0.087909
209,session_reset,2.991189,2.927657,-0.063532
209,write_target,3.144073,3.110780,-0.033293
210,enter_extended_session,3.050834,3.003994,-0.046840
210,read_target_after,3.080936,3.020615,-0.060321
210,read_target_before,3.071787,3.020127,-0.051660
210,request_security_seed,3.346754,3.068736,-0.278018
210,send_security_key,2.856045,3.070203,0.214158
210,session_reset,2.979107,2.898533,-0.080574
210,write_target,3.225230,3.077326,-0.147904
211,enter_extended_session,3.018707,3.089060,0.070353
211,read_target_after,3.799889,3.078724,-0.721165
211,read_target_before,3.054955,2.994425,-0.060530
211,request_security_seed,3.046854,3.147377,0.100523
211,send_security_key,2.966465,2.992889,0.026424
211,session_reset,2.825036,2.898604,0.073568
211,write_target,3.070739,3.125307,0.054568
212,enter_extended_session,3.025273,3.044152,0.018879
212,read_target_after,3.032047,3.042895,0.010848
212,read_target_before,3.038822,2.979968,-0.058854
212,request_security_seed,3.038822,3.023828,-0.014994
212,send_security_key,3.018777,2.891549,-0.127228
212,session_reset,2.216153,2.890153,0.674000
212,write_target,2.738711,3.088222,0.349511
213,enter_extended_session,3.021920,3.097021,0.075101
213,read_target_after,3.018777,3.091783,0.073006
213,read_target_before,3.086594,3.076069,-0.010525
213,request_security_seed,3.112505,3.389655,0.277150
213,send_security_key,3.050067,2.718065,-0.332002
213,session_reset,2.976033,2.955873,-0.020160
213,write_target,3.049577,3.142348,0.092771
214,enter_extended_session,3.124727,3.065104,-0.059623
214,read_target_after,2.985392,2.980387,-0.005005
214,read_target_before,2.846058,3.065802,0.219744
214,request_security_seed,3.201413,3.073066,-0.128347
214,send_security_key,2.876090,3.094158,0.218068
214,session_reset,2.941881,2.843080,-0.098801
214,write_target,3.102238,3.139275,0.037037
215,enter_extended_session,3.088479,3.079770,-0.008709
215,read_target_after,3.031279,3.041149,0.009870
215,read_target_before,3.014517,3.050717,0.036200
215,request_security_seed,3.094485,3.214144,0.119659
215,send_security_key,3.058936,2.905098,-0.153838
215,session_reset,2.953196,2.918020,-0.035176
215,write_target,3.070739,3.116158,0.045419
216,enter_extended_session,3.154270,3.024037,-0.130233
216,read_target_after,3.070670,3.084240,0.013570
216,read_target_before,2.958224,3.063079,0.104855
216,request_security_seed,2.981970,3.060076,0.078106
216,send_security_key,3.049298,3.131173,0.081875
216,session_reset,2.990840,2.989257,-0.001583
216,write_target,3.073603,3.066012,-0.007591
217,enter_extended_session,3.023107,3.132222,0.109115
217,read_target_after,3.053000,3.075510,0.022510
217,read_target_before,3.025343,3.075371,0.050028
217,request_security_seed,3.056003,3.008673,-0.047330
217,send_security_key,3.104683,3.148284,0.043601
217,session_reset,2.888312,2.993867,0.105555
217,write_target,3.079329,3.148494,0.069165
218,enter_extended_session,3.092740,3.025365,-0.067375
218,read_target_after,3.065851,3.062031,-0.003820
218,read_target_before,3.059914,3.232861,0.172947
218,request_security_seed,3.067317,3.062520,-0.004797
218,send_security_key,3.059705,3.043943,-0.015762
218,session_reset,2.973589,2.934153,-0.039436
218,write_target,3.084009,2.933734,-0.150275
219,enter_extended_session,2.885448,3.095555,0.210107
219,read_target_after,3.009138,3.019009,0.009871
219,read_target_before,3.069692,3.069155,-0.000537
219,request_security_seed,3.019965,3.032000,0.012035
219,send_security_key,3.040149,3.008323,-0.031826
219,session_reset,3.025482,2.970331,-0.055151
219,write_target,3.122841,3.104494,-0.018347
220,enter_extended_session,3.271535,3.092621,-0.178914
220,read_target_after,3.007463,3.067758,0.060295
220,read_target_before,2.978688,3.164208,0.185520
220,request_security_seed,2.833417,3.124120,0.290703
220,send_security_key,3.117184,3.033536,-0.083648
220,session_reset,3.055654,2.874718,-0.180936
220,write_target,3.143654,3.017542,-0.126112
221,enter_extended_session,3.075209,3.064126,-0.011083
221,read_target_after,3.111317,3.043453,-0.067864
221,read_target_before,3.007742,3.031720,0.023978
221,request_security_seed,3.030091,3.086964,0.056873
221,send_security_key,3.090505,3.073066,-0.017439
221,session_reset,2.959621,2.892179,-0.067442
221,write_target,3.063127,3.038705,-0.024422
222,enter_extended_session,3.086593,3.053930,-0.032663
222,read_target_after,2.994332,3.410886,0.416554
222,read_target_before,3.065082,3.022781,-0.042301
222,request_security_seed,3.115648,3.108685,-0.006963
222,send_security_key,3.044549,3.082285,0.037736
222,session_reset,2.891874,2.917042,0.025168
222,write_target,3.088759,3.137739,0.048980
223,enter_extended_session,3.044548,2.949029,-0.095519
223,read_target_after,3.134644,3.054209,-0.080435
223,read_target_before,2.782153,3.055466,0.273313
223,request_security_seed,3.082264,3.098698,0.016434
223,send_security_key,3.282710,3.049111,-0.233599
223,session_reset,2.980643,2.628460,-0.352183
223,write_target,3.128988,3.064895,-0.064093
224,enter_extended_session,3.041336,3.150939,0.109603
224,read_target_after,3.032047,3.132710,0.100663
224,read_target_before,3.045247,3.050508,0.005261
224,request_security_seed,3.069971,3.007625,-0.062346
224,send_security_key,3.060054,3.103796,0.043742
224,session_reset,2.858769,2.988698,0.129929
224,write_target,3.051952,3.054419,0.002467
225,enter_extended_session,3.095254,3.072088,-0.023166
225,read_target_after,2.908217,3.021244,0.113027
225,read_target_before,3.119140,3.051485,-0.067655
225,request_security_seed,3.083101,3.029556,-0.053545
225,send_security_key,2.926026,3.140393,0.214367
225,session_reset,2.967304,2.935061,-0.032243
225,write_target,3.081984,3.089688,0.007704
226,enter_extended_session,3.167052,2.144393,-1.022659
226,read_target_after,2.930986,3.054838,0.123852
226,read_target_before,3.074232,3.011397,-0.062835
226,request_security_seed,2.991539,3.118323,0.126784
226,send_security_key,3.038473,3.199409,0.160936
226,session_reset,3.030580,2.998267,-0.032313
226,write_target,3.158112,3.128310,-0.029802
227,enter_extended_session,3.021850,3.077816,0.055966
227,read_target_after,3.007113,2.997568,-0.009545
227,read_target_before,3.056072,3.093949,0.037877
227,request_security_seed,3.158042,3.101701,-0.056341
227,send_security_key,3.071787,3.062660,-0.009127
227,session_reset,2.986161,2.911105,-0.075056
227,write_target,3.174804,3.181319,0.006515
228,enter_extended_session,3.044060,3.139834,0.095774
228,read_target_after,3.039241,2.953219,-0.086022
228,read_target_before,3.072137,3.029975,-0.042162
228,request_security_seed,3.025971,3.036399,0.010428
228,send_security_key,3.074580,3.063987,-0.010593
228,session_reset,2.911360,2.896998,-0.014362
228,write_target,3.064104,3.092622,0.028518
229,enter_extended_session,3.162791,3.086615,-0.076176
229,read_target_after,3.015774,2.959715,-0.056059
229,read_target_before,3.026320,3.034444,0.008124
229,request_security_seed,3.292557,3.002177,-0.290380
229,send_security_key,2.863448,3.105962,0.242514
229,session_reset,2.954452,2.902235,-0.052217
229,write_target,3.101749,3.116019,0.014270
230,enter_extended_session,3.073603,3.136761,0.063158
230,read_target_after,3.428749,3.010070,-0.418679
230,read_target_before,3.109851,3.038146,-0.071705
230,request_security_seed,3.042803,3.042267,-0.000536
230,send_security_key,3.075978,3.047504,-0.028474
230,session_reset,2.958503,2.964674,0.006171
230,write_target,2.936223,3.028229,0.092006
231,enter_extended_session,3.095603,2.924305,-0.171298
231,read_target_after,3.038123,3.006718,-0.031405
231,read_target_before,2.966116,3.021385,0.055269
231,request_security_seed,3.198759,2.989536,-0.209223
231,send_security_key,3.077095,2.830788,-0.246307
231,session_reset,2.550836,3.209605,0.658769
231,write_target,3.070041,3.053860,-0.016181
232,enter_extended_session,3.059006,3.047714,-0.011292
232,read_target_after,3.137089,3.054907,-0.082182
232,read_target_before,3.367917,3.101212,-0.266705
232,request_security_seed,3.077375,3.039124,-0.038251
232,send_security_key,3.083520,3.111688,0.028168
232,session_reset,2.886427,2.900699,0.014272
232,write_target,2.634507,3.068457,0.433950
233,enter_extended_session,3.214823,2.972635,-0.242188
233,read_target_after,3.221458,2.975848,-0.245610
233,read_target_before,3.018288,3.138018,0.119730
233,request_security_seed,2.994402,2.918019,-0.076383
233,send_security_key,3.056981,3.077396,0.020415
233,session_reset,3.004878,2.992889,-0.011989
233,write_target,3.177039,3.019079,-0.157960
234,enter_extended_session,3.088480,3.134177,0.045697
234,read_target_after,3.049996,3.017543,-0.032453
234,read_target_before,3.019196,3.072648,0.053452
234,request_security_seed,3.102727,3.064825,-0.037902
234,send_security_key,3.092251,2.991981,-0.100270
234,session_reset,2.723346,2.977454,0.254108
234,write_target,2.976942,3.056374,0.079432
235,enter_extended_session,3.142258,2.918369,-0.223889
235,read_target_after,3.123750,2.970679,-0.153071
235,read_target_before,3.041545,3.031442,-0.010103
235,request_security_seed,3.052580,3.128869,0.076289
235,send_security_key,3.022618,2.984019,-0.038599
235,session_reset,2.941323,3.072088,0.130765
235,write_target,3.093997,3.131453,0.037456
236,enter_extended_session,3.161395,3.093110,-0.068285
236,read_target_after,3.071718,2.951264,-0.120454
236,read_target_before,3.045247,2.969981,-0.075266
236,request_security_seed,3.037355,3.236145,0.198790
236,send_security_key,3.098537,2.933036,-0.165501
236,session_reset,2.887893,2.931430,0.043537
236,write_target,2.996218,3.143745,0.147527
237,enter_extended_session,3.125147,2.984368,-0.140779
237,read_target_after,3.052231,3.002877,-0.049354
237,read_target_before,3.099933,3.037448,-0.062485
237,request_security_seed,3.086593,3.082635,-0.003958
237,send_security_key,3.047412,3.059169,0.011757
237,session_reset,3.021850,3.014470,-0.007380
237,write_target,3.027926,3.074883,0.046957
238,enter_extended_session,3.124518,3.087942,-0.036576
238,read_target_after,3.133248,2.925213,-0.208035
238,read_target_before,3.045457,3.051765,0.006308
238,request_security_seed,3.122143,3.146399,0.024256
238,send_security_key,3.079190,3.091225,0.012035
238,session_reset,2.935595,3.032489,0.096894
238,write_target,2.184446,3.209396,1.024950
239,enter_extended_session,3.090715,3.113504,0.022789
239,read_target_after,3.081565,3.082774,0.001209
239,read_target_before,3.011164,3.057422,0.046258
239,request_security_seed,3.038263,3.058819,0.020556
239,send_security_key,3.119000,3.033467,-0.085533
239,session_reset,2.999990,2.817379,-0.182611
239,write_target,2.138350,3.036400,0.898050
240,enter_extended_session,3.016262,3.067060,0.050798
240,read_target_after,3.134645,3.028858,-0.105787
240,read_target_before,3.104613,3.069086,-0.035527
240,request_security_seed,3.069272,3.212748,0.143476
240,send_security_key,3.141280,2.913061,-0.228219
240,session_reset,3.024434,2.893715,-0.130719
240,write_target,3.041336,3.101771,0.060435
241,enter_extended_session,3.137019,3.106381,-0.030638
241,read_target_after,3.087990,2.897068,-0.190922
241,read_target_before,3.115508,3.150590,0.035082
241,request_security_seed,2.995799,2.782040,-0.213759
241,send_security_key,3.082752,3.005460,-0.077292
241,session_reset,2.869664,2.866896,-0.002768
241,write_target,3.092321,3.168957,0.076636
242,enter_extended_session,3.305688,3.071181,-0.234507
242,read_target_after,2.974846,3.094158,0.119312
242,read_target_before,3.087571,3.047714,-0.039857
242,request_security_seed,2.838934,3.067689,0.228755
242,send_security_key,3.139394,3.109314,-0.030080
242,session_reset,2.992237,2.960204,-0.032033
242,write_target,3.051603,3.094158,0.042555
243,enter_extended_session,3.090853,3.132710,0.041857
243,read_target_after,3.219922,2.992680,-0.227242
243,read_target_before,3.113273,3.016914,-0.096359
243,request_security_seed,3.035120,3.043593,0.008473
243,send_security_key,3.097279,3.051695,-0.045584
243,session_reset,3.006764,2.907544,-0.099220
243,write_target,3.075558,3.088850,0.013292
244,enter_extended_session,3.075838,3.123073,0.047235
244,read_target_after,3.114739,3.039752,-0.074987
244,read_target_before,3.125774,3.080330,-0.045444
244,request_security_seed,3.050275,3.003156,-0.047119
244,send_security_key,3.048041,3.076349,0.028308
244,session_reset,2.663701,2.995753,0.332052
244,write_target,3.027298,3.080330,0.053032
245,enter_extended_session,3.231865,3.145003,-0.086862
245,read_target_after,3.035189,2.998826,-0.036363
245,read_target_before,3.048669,2.856420,-0.192249
245,request_security_seed,2.899347,3.057003,0.157656
245,send_security_key,3.105242,3.291529,0.186287
245,session_reset,2.956129,2.928566,-0.027563
245,write_target,3.083031,3.048832,-0.034199
246,enter_extended_session,2.128851,3.051136,0.922285
246,read_target_after,3.140162,2.993448,-0.146714
246,read_target_before,3.065571,3.013283,-0.052288
246,request_security_seed,2.201556,2.974242,0.772686
246,send_security_key,3.099584,3.053022,-0.046562
246,session_reset,3.037983,2.934223,-0.103760
246,write_target,3.062987,3.098558,0.035571
247,enter_extended_session,3.128010,2.839449,-0.288561
247,read_target_after,3.044479,3.108895,0.064416
247,read_target_before,3.055374,3.044013,-0.011361
247,request_security_seed,2.951868,3.079562,0.127694
247,send_security_key,3.131013,3.047085,-0.083928
247,session_reset,3.020384,2.882471,-0.137913
247,write_target,3.075977,3.063638,-0.012339
248,enter_extended_session,2.955640,3.009790,0.054150
248,read_target_after,3.079818,3.033606,-0.046212
248,read_target_before,3.092181,3.010838,-0.081343
248,request_security_seed,3.133737,3.019499,-0.114238
248,send_security_key,3.091622,3.059796,-0.031826
248,session_reset,2.860934,3.038635,0.177701
248,write_target,3.020872,3.069784,0.048912
249,enter_extended_session,3.110131,3.062102,-0.048029
249,read_target_after,3.060822,3.102609,0.041787
249,read_target_before,3.064664,2.991981,-0.072683
249,request_security_seed,3.058168,3.105473,0.047305
249,send_security_key,2.999361,3.118812,0.119451
249,session_reset,2.914224,2.913620,-0.000604
249,write_target,3.054816,3.098349,0.043533
250,enter_extended_session,3.064873,3.055746,-0.009127
250,read_target_after,2.891804,2.787348,-0.104456
250,read_target_before,2.946840,3.055885,0.109045
250,request_security_seed,3.069831,3.082215,0.012384
250,send_security_key,3.152804,3.054000,-0.098804
250,session_reset,2.922535,2.845595,-0.076940
250,write_target,3.112575,3.344957,0.232382
251,enter_extended_session,2.984066,3.118324,0.134258
251,read_target_after,3.007812,3.080959,0.073147
251,read_target_before,3.042663,3.048343,0.005680
251,request_security_seed,3.064174,3.107847,0.043673
251,send_security_key,3.053209,3.012096,-0.041113
251,session_reset,3.023735,2.815005,-0.208730
251,write_target,3.120816,3.050159,-0.070657
252,enter_extended_session,3.052162,3.051416,-0.000746
252,read_target_after,3.049997,2.980877,-0.069120
252,read_target_before,3.017589,3.051137,0.033548
252,request_security_seed,3.052650,3.055886,0.003236
252,send_security_key,3.055094,3.095695,0.040601
252,session_reset,2.912338,2.883169,-0.029169
252,write_target,3.058656,3.064755,0.006099
253,enter_extended_session,3.087361,3.053651,-0.033710
253,read_target_after,3.074790,3.057352,-0.017438
253,read_target_before,3.022618,3.125238,0.102620
253,request_security_seed,3.061869,3.075790,0.013921
253,send_security_key,3.025133,2.995124,-0.030009
253,session_reset,2.953684,2.665126,-0.288558
253,write_target,3.066479,3.039822,-0.026657
254,enter_extended_session,3.087781,3.029276,-0.058505
254,read_target_after,3.114880,3.065524,-0.049356
254,read_target_before,3.098816,3.311154,0.212338
254,request_security_seed,3.087291,3.062870,-0.024421
254,send_security_key,3.046085,3.002807,-0.043278
254,session_reset,2.876509,2.940439,0.063930
254,write_target,3.023107,2.830370,-0.192737
255,enter_extended_session,3.117045,3.085498,-0.031547
255,read_target_after,3.073114,3.005321,-0.067793
255,read_target_before,3.048809,3.080679,0.031870
255,request_security_seed,3.047971,2.994566,-0.053405
255,send_security_key,3.069902,2.172120,-0.897782
255,session_reset,2.948726,2.963347,0.014621
255,write_target,3.102168,3.135504,0.033336
256,enter_extended_session,3.184163,2.585857,-0.598306
256,read_target_after,3.112296,2.949798,-0.162498
256,read_target_before,2.964300,3.096324,0.132024
256,request_security_seed,3.132759,2.955734,-0.177025
256,send_security_key,3.056492,3.099746,0.043254
256,session_reset,2.926795,3.455654,0.528859
256,write_target,3.109990,3.119720,0.009730
257,enter_extended_session,3.059285,3.066292,0.007007
257,read_target_after,2.996358,3.116438,0.120080
257,read_target_before,3.052092,2.991353,-0.060739
257,request_security_seed,3.085196,2.995055,-0.090141
257,send_security_key,3.025901,3.070622,0.044721
257,session_reset,2.902839,2.989467,0.086628
257,write_target,3.088758,3.053930,-0.034828
258,enter_extended_session,3.095533,3.059727,-0.035806
258,read_target_after,3.015145,3.019918,0.004773
258,read_target_before,3.003342,3.099397,0.096055
258,request_security_seed,3.046924,3.033886,-0.013038
258,send_security_key,3.055933,3.059308,0.003375
258,session_reset,2.948725,2.925283,-0.023442
258,write_target,3.051603,3.049670,-0.001933
259,enter_extended_session,3.000548,3.025785,0.025237
259,read_target_after,3.062917,3.024248,-0.038669
259,read_target_before,2.966675,2.865080,-0.101595
259,request_security_seed,3.061660,3.053581,-0.008079
259,send_security_key,3.039869,3.055607,0.015738
259,session_reset,2.962834,2.804668,-0.158166
259,write_target,3.019546,3.070902,0.051356
260,enter_extended_session,3.103006,3.001480,-0.101526
260,read_target_after,3.086244,3.037937,-0.048307
260,read_target_before,3.024644,3.010560,-0.014084
260,request_security_seed,3.053489,3.046597,-0.006892
260,send_security_key,3.072905,2.997429,-0.075476
260,session_reset,2.853810,2.962299,0.108489
260,write_target,3.029253,3.030464,0.001211
261,enter_extended_session,3.028764,3.035214,0.006450
261,read_target_after,3.029812,3.355363,0.325551
261,read_target_before,3.062218,2.951055,-0.111163
261,request_security_seed,3.048320,3.108896,0.060576
261,send_security_key,3.065850,3.125447,0.059597
261,session_reset,2.896972,2.914389,0.017417
261,write_target,3.014028,3.085638,0.071610
262,enter_extended_session,3.056981,3.078793,0.021812
262,read_target_after,3.044060,3.106940,0.062880
262,read_target_before,3.016193,2.969772,-0.046421
262,request_security_seed,3.130454,3.032769,-0.097685
262,send_security_key,3.039450,3.047505,0.008055
262,session_reset,2.958992,2.605413,-0.353579
262,write_target,2.897392,3.078305,0.180913
263,enter_extended_session,3.051463,3.238660,0.187197
263,read_target_after,3.006974,2.918789,-0.088185
263,read_target_before,3.071158,3.008814,-0.062344
263,request_security_seed,3.076466,2.823875,-0.252591
263,send_security_key,3.034491,3.103169,0.068678
263,session_reset,2.917017,2.952242,0.035225
263,write_target,3.061101,3.107010,0.045909
264,enter_extended_session,3.027926,3.051835,0.023909
264,read_target_after,3.035819,3.057143,0.021324
264,read_target_before,2.914223,3.047156,0.132933
264,request_security_seed,3.188562,3.087035,-0.101527
264,send_security_key,2.867639,3.011188,0.143549
264,session_reset,2.948307,3.004972,0.056665
264,write_target,3.159997,3.050857,-0.109140
265,enter_extended_session,3.108454,2.874230,-0.234224
265,read_target_after,3.059355,2.997150,-0.062205
265,read_target_before,3.035609,3.048134,0.012525
265,request_security_seed,2.791931,3.022293,0.230362
265,send_security_key,3.055793,3.021176,-0.034617
265,session_reset,2.919112,3.077746,0.158634
265,write_target,3.066758,3.092972,0.026214
266,enter_extended_session,3.133737,2.718275,-0.415462
266,read_target_after,3.053698,2.933315,-0.120383
266,read_target_before,3.032745,2.896859,-0.135886
266,request_security_seed,3.050905,2.996731,-0.054174
266,send_security_key,2.998592,3.252767,0.254175
266,session_reset,2.898579,2.941557,0.042978
266,write_target,3.114041,3.174197,0.060156
267,enter_extended_session,3.053558,3.047295,-0.006263
267,read_target_after,3.020174,3.051207,0.031033
267,read_target_before,2.986510,3.013982,0.027472
267,request_security_seed,3.080727,3.105542,0.024815
267,send_security_key,3.093298,3.010280,-0.083018
267,session_reset,2.907519,2.877861,-0.029658
267,write_target,3.031558,3.146540,0.114982
268,enter_extended_session,3.099445,3.084940,-0.014505
268,read_target_after,3.050276,3.007765,-0.042511
268,read_target_before,3.074092,3.073486,-0.000606
268,request_security_seed,3.024993,3.052185,0.027192
268,send_security_key,3.033443,3.028578,-0.004865
268,session_reset,2.955501,2.985068,0.029567
268,write_target,3.082682,3.077327,-0.005355
269,enter_extended_session,2.836210,2.760180,-0.076030
269,read_target_after,3.044060,2.959156,-0.084904
269,read_target_before,3.012841,3.063499,0.050658
269,request_security_seed,3.049298,2.982762,-0.066536
269,send_security_key,3.040218,3.051626,0.011408
269,session_reset,2.950192,3.304240,0.354048
269,write_target,3.062498,3.081657,0.019159
270,enter_extended_session,3.057819,3.064267,0.006448
270,read_target_after,2.975754,2.980807,0.005053
270,read_target_before,2.998383,3.165117,0.166734
270,request_security_seed,3.015774,3.266735,0.250961
270,send_security_key,3.099095,2.848878,-0.250217
270,session_reset,2.947817,2.971798,0.023981
270,write_target,3.090296,2.970960,-0.119336
271,enter_extended_session,3.079400,3.149054,0.069654
271,read_target_after,3.051812,3.091505,0.039693
271,read_target_before,2.999989,3.073696,0.073707
271,request_security_seed,3.009139,3.021036,0.011897
271,send_security_key,3.064453,3.087035,0.022582
271,session_reset,2.946630,2.958948,0.012318
271,write_target,3.082822,3.067061,-0.015761
272,enter_extended_session,3.087990,3.274907,0.186917
272,read_target_after,3.025622,3.043314,0.017692
272,read_target_before,3.043082,3.085359,0.042277
272,request_security_seed,3.006974,2.814028,-0.192946
272,send_security_key,3.070250,3.032280,-0.037970
272,session_reset,2.938109,2.900420,-0.037689
272,write_target,3.083241,3.008394,-0.074847
273,enter_extended_session,2.903817,3.051765,0.147948
273,read_target_after,3.018777,3.005251,-0.013526
273,read_target_before,2.992586,3.054420,0.061834
273,request_security_seed,3.065361,3.033886,-0.031475
273,send_security_key,3.041755,3.073067,0.031312
273,session_reset,2.844591,2.926610,0.082019
273,write_target,3.075559,3.091784,0.016225
