time_min,time_hour,strategy,vulnerable_vehicle_count
59580,993.000,ota_only,0
59610,993.500,ota_only,0
59640,994.000,ota_only,0
59670,994.500,ota_only,0
59700,995.000,ota_only,0
59730,995.500,ota_only,0
59760,996.000,ota_only,0
59790,996.500,ota_only,0
59820,997.000,ota_only,0
59850,997.500,ota_only,0
59880,998.000,ota_only,0
59910,998.500,ota_only,0
59940,999.000,ota_only,0
59970,999.500,ota_only,0
60000,1000.000,ota_only,0
60030,1000.500,ota_only,0
60060,1001.000,ota_only,0
60090,1001.500,ota_only,0
60120,1002.000,ota_only,0
60150,1002.500,ota_only,0
60180,1003.000,ota_only,0
60210,1003.500,ota_only,0
60240,1004.000,ota_only,0
60270,1004.500,ota_only,0
60300,1005.000,ota_only,0
60330,1005.500,ota_only,0
60360,1006.000,ota_only,0
60390,1006.500,ota_only,0
60420,1007.000,ota_only,0
60450,1007.500,ota_only,0
60480,1008.000,ota_only,0
60510,1008.500,ota_only,0
60540,1009.000,ota_only,0
60570,1009.500,ota_only,0
60600,1010.000,ota_only,0
60630,1010.500,ota_only,0
60660,1011.000,ota_only,0
60690,1011.500,ota_only,0
60720,1012.000,ota_only,0
60750,1012.500,ota_only,0
60780,1013.000,ota_only,0
60810,1013.500,ota_only,0
60840,1014.000,ota_only,0
60870,1014.500,ota_only,0
60900,1015.000,ota_only,0
60930,1015.500,ota_only,0
60960,1016.000,ota_only,0
60990,1016.500,ota_only,0
61020,1017.000,ota_only,0
61050,1017.500,ota_only,0
61080,1018.000,ota_only,0
61110,1018.500,ota_only,0
61140,1019.000,ota_only,0
61170,1019.500,ota_only,0
61200,1020.000,ota_only,0
61230,1020.500,ota_only,0
61260,1021.000,ota_only,0
61290,1021.500,ota_only,0
61320,1022.000,ota_only,0
61350,1022.500,ota_only,0
61380,1023.000,ota_only,0
61410,1023.500,ota_only,0
61440,1024.000,ota_only,0
61470,1024.500,ota_only,0
61500,1025.000,ota_only,0
61530,1025.500,ota_only,0
61560,1026.000,ota_only,0
61590,1026.500,ota_only,0
61620,1027.000,ota_only,0
61650,1027.500,ota_only,0
61680,1028.000,ota_only,0
61710,1028.500,ota_only,0
61740,1029.000,ota_only,0
61770,1029.500,ota_only,0
61800,1030.000,ota_only,0
61830,1030.500,ota_only,0
61860,1031.000,ota_only,0
61890,1031.500,ota_only,0
61920,1032.000,ota_only,0
61950,1032.500,ota_only,0
61980,1033.000,ota_only,0
62010,1033.500,ota_only,0
62040,1034.000,ota_only,0
62070,1034.500,ota_only,0
62100,1035.000,ota_only,0
62130,1035.500,ota_only,0
62160,1036.000,ota_only,0
62190,1036.500,ota_only,0
62220,1037.000,ota_only,0
62250,1037.500,ota_only,0
62280,1038.000,ota_only,0
62310,1038.500,ota_only,0
62340,1039.000,ota_only,0
62370,1039.500,ota_only,0
62400,1040.000,ota_only,0
62430,1040.500,ota_only,0
62460,1041.000,ota_only,0
62490,1041.500,ota_only,0
62520,1042.000,ota_only,0
62550,1042.500,ota_only,0
62580,1043.000,ota_only,0
62610,1043.500,ota_only,0
62640,1044.000,ota_only,0
62670,1044.500,ota_only,0
62700,1045.000,ota_only,0
62730,1045.500,ota_only,0
62760,1046.000,ota_only,0
62790,1046.500,ota_only,0
62820,1047.000,ota_only,0
62850,1047.500,ota_only,0
62880,1048.000,ota_only,0
62910,1048.500,ota_only,0
62940,1049.000,ota_only,0
62970,1049.500,ota_only,0
63000,1050.000,ota_only,0
63030,1050.500,ota_only,0
63060,1051.000,ota_only,0
63090,1051.500,ota_only,0
63120,1052.000,ota_only,0
63150,1052.500,ota_only,0
63180,1053.000,ota_only,0
63210,1053.500,ota_only,0
63240,1054.000,ota_only,0
63270,1054.500,ota_only,0
63300,1055.000,ota_only,0
63330,1055.500,ota_only,0
63360,1056.000,ota_only,0
63390,1056.500,ota_only,0
63420,1057.000,ota_only,0
63450,1057.500,ota_only,0
63480,1058.000,ota_only,0
63510,1058.500,ota_only,0
63540,1059.000,ota_only,0
63570,1059.500,ota_only,0
63600,1060.000,ota_only,0
63630,1060.500,ota_only,0
63660,1061.000,ota_only,0
63690,1061.500,ota_only,0
63720,1062.000,ota_only,0
63750,1062.500,ota_only,0
63780,1063.000,ota_only,0
63810,1063.500,ota_only,0
63840,1064.000,ota_only,0
63870,1064.500,ota_only,0
63900,1065.000,ota_only,0
63930,1065.500,ota_only,0
63960,1066.000,ota_only,0
63990,1066.500,ota_only,0
64020,1067.000,ota_only,0
64050,1067.500,ota_only,0
64080,1068.000,ota_only,0
64110,1068.500,ota_only,0
64140,1069.000,ota_only,0
64170,1069.500,ota_only,0
64200,1070.000,ota_only,0
64230,1070.500,ota_only,0
64260,1071.000,ota_only,0
64290,1071.500,ota_only,0
64320,1072.000,ota_only,0
64350,1072.500,ota_only,0
64380,1073.000,ota_only,0
64410,1073.500,ota_only,0
64440,1074.000,ota_only,0
64470,1074.500,ota_only,0
64500,1075.000,ota_only,0
64530,1075.500,ota_only,0
64560,1076.000,ota_only,0
64590,1076.500,ota_only,0
64620,1077.000,ota_only,0
64650,1077.500,ota_only,0
64680,1078.000,ota_only,0
64710,1078.500,ota_only,0
64740,1079.000,ota_only,0
64770,1079.500,ota_only,0
64800,1080.000,ota_only,0
64830,1080.500,ota_only,0
64860,1081.000,ota_only,0
64890,1081.500,ota_only,0
64920,1082.000,ota_only,0
64950,1082.500,ota_only,0
64980,1083.000,ota_only,0
65010,1083.500,ota_only,0
65040,1084.000,ota_only,0
65070,1084.500,ota_only,0
65100,1085.000,ota_only,0
65130,1085.500,ota_only,0
65160,1086.000,ota_only,0
65190,1086.500,ota_only,0
65220,1087.000,ota_only,0
65250,1087.500,ota_only,0
65280,1088.000,ota_only,0
65310,1088.500,ota_only,0
65340,1089.000,ota_only,0
65370,1089.500,ota_only,0
65400,1090.000,ota_only,0
65430,1090.500,ota_only,0
65460,1091.000,ota_only,0
65490,1091.500,ota_only,0
65520,1092.000,ota_only,0
65550,1092.500,ota_only,0
65580,1093.000,ota_only,0
65610,1093.500,ota_only,0
65640,1094.000,ota_only,0
65670,1094.500,ota_only,0
65700,1095.000,ota_only,0
65730,1095.500,ota_only,0
65760,1096.000,ota_only,0
65790,1096.500,ota_only,0
65820,1097.000,ota_only,0
65850,1097.500,ota_only,0
65880,1098.000,ota_only,0
65910,1098.500,ota_only,0
65940,1099.000,ota_only,0
65970,1099.500,ota_only,0
66000,1100.000,ota_only,0
66030,1100.500,ota_only,0
66060,1101.000,ota_only,0
66090,1101.500,ota_only,0
66120,1102.000,ota_only,0
66150,1102.500,ota_only,0
66180,1103.000,ota_only,0
66210,1103.500,ota_only,0
66240,1104.000,ota_only,0
66270,1104.500,ota_only,0
66300,1105.000,ota_only,0
66330,1105.500,ota_only,0
66360,1106.000,ota_only,0
66390,1106.500,ota_only,0
66420,1107.000,ota_only,0
66450,1107.500,ota_only,0
66480,1108.000,ota_only,0
66510,1108.500,ota_only,0
66540,1109.000,ota_only,0
66570,1109.500,ota_only,0
66600,1110.000,ota_only,0
66630,1110.500,ota_only,0
66660,1111.000,ota_only,0
66690,1111.500,ota_only,0
66720,1112.000,ota_only,0
66750,1112.500,ota_only,0
66780,1113.000,ota_only,0
66810,1113.500,ota_only,0
66840,1114.000,ota_only,0
66870,1114.500,ota_only,0
66900,1115.000,ota_only,0
66930,1115.500,ota_only,0
66960,1116.000,ota_only,0
66990,1116.500,ota_only,0
67020,1117.000,ota_only,0
67050,1117.500,ota_only,0
67080,1118.000,ota_only,0
67110,1118.500,ota_only,0
67140,1119.000,ota_only,0
67170,1119.500,ota_only,0
67200,1120.000,ota_only,0
67230,1120.500,ota_only,0
67260,1121.000,ota_only,0
67290,1121.500,ota_only,0
67320,1122.000,ota_only,0
67350,1122.500,ota_only,0
67380,1123.000,ota_only,0
67410,1123.500,ota_only,0
67440,1124.000,ota_only,0
67470,1124.500,ota_only,0
67500,1125.000,ota_only,0
67530,1125.500,ota_only,0
67560,1126.000,ota_only,0
67590,1126.500,ota_only,0
67620,1127.000,ota_only,0
67650,1127.500,ota_only,0
67680,1128.000,ota_only,0
67710,1128.500,ota_only,0
67740,1129.000,ota_only,0
67770,1129.500,ota_only,0
67800,1130.000,ota_only,0
67830,1130.500,ota_only,0
67860,1131.000,ota_only,0
67890,1131.500,ota_only,0
67920,1132.000,ota_only,0
67950,1132.500,ota_only,0
67980,1133.000,ota_only,0
68010,1133.500,ota_only,0
68040,1134.000,ota_only,0
68070,1134.500,ota_only,0
68100,1135.000,ota_only,0
68130,1135.500,ota_only,0
68160,1136.000,ota_only,0
68190,1136.500,ota_only,0
68220,1137.000,ota_only,0
68250,1137.500,ota_only,0
68280,1138.000,ota_only,0
68310,1138.500,ota_only,0
68340,1139.000,ota_only,0
68370,1139.500,ota_only,0
68400,1140.000,ota_only,0
68430,1140.500,ota_only,0
68460,1141.000,ota_only,0
68490,1141.500,ota_only,0
68520,1142.000,ota_only,0
68550,1142.500,ota_only,0
68580,1143.000,ota_only,0
68610,1143.500,ota_only,0
68640,1144.000,ota_only,0
68670,1144.500,ota_only,0
68700,1145.000,ota_only,0
68730,1145.500,ota_only,0
68760,1146.000,ota_only,0
68790,1146.500,ota_only,0
68820,1147.000,ota_only,0
68850,1147.500,ota_only,0
68880,1148.000,ota_only,0
68910,1148.500,ota_only,0
68940,1149.000,ota_only,0
68970,1149.500,ota_only,0
69000,1150.000,ota_only,0
69030,1150.500,ota_only,0
69060,1151.000,ota_only,0
69090,1151.500,ota_only,0
69120,1152.000,ota_only,0
69150,1152.500,ota_only,0
69180,1153.000,ota_only,0
69210,1153.500,ota_only,0
69240,1154.000,ota_only,0
69270,1154.500,ota_only,0
69300,1155.000,ota_only,0
69330,1155.500,ota_only,0
69360,1156.000,ota_only,0
69390,1156.500,ota_only,0
69420,1157.000,ota_only,0
69450,1157.500,ota_only,0
69480,1158.000,ota_only,0
69510,1158.500,ota_only,0
69540,1159.000,ota_only,0
69570,1159.500,ota_only,0
69600,1160.000,ota_only,0
69630,1160.500,ota_only,0
69660,1161.000,ota_only,0
69690,1161.500,ota_only,0
69720,1162.000,ota_only,0
69750,1162.500,ota_only,0
69780,1163.000,ota_only,0
69810,1163.500,ota_only,0
69840,1164.000,ota_only,0
69870,1164.500,ota_only,0
69900,1165.000,ota_only,0
69930,1165.500,ota_only,0
69960,1166.000,ota_only,0
69990,1166.500,ota_only,0
70020,1167.000,ota_only,0
70050,1167.500,ota_only,0
70080,1168.000,ota_only,0
70110,1168.500,ota_only,0
70140,1169.000,ota_only,0
70170,1169.500,ota_only,0
70200,1170.000,ota_only,0
70230,1170.500,ota_only,0
70260,1171.000,ota_only,0
70290,1171.500,ota_only,0
70320,1172.000,ota_only,0
70350,1172.500,ota_only,0
70380,1173.000,ota_only,0
70410,1173.500,ota_only,0
70440,1174.000,ota_only,0
70470,1174.500,ota_only,0
70500,1175.000,ota_only,0
70530,1175.500,ota_only,0
70560,1176.000,ota_only,0
70590,1176.500,ota_only,0
70620,1177.000,ota_only,0
70650,1177.500,ota_only,0
70680,1178.000,ota_only,0
70710,1178.500,ota_only,0
70740,1179.000,ota_only,0
70770,1179.500,ota_only,0
70800,1180.000,ota_only,0
70830,1180.500,ota_only,0
70860,1181.000,ota_only,0
70890,1181.500,ota_only,0
70920,1182.000,ota_only,0
70950,1182.500,ota_only,0
70980,1183.000,ota_only,0
71010,1183.500,ota_only,0
71040,1184.000,ota_only,0
71070,1184.500,ota_only,0
71100,1185.000,ota_only,0
71130,1185.500,ota_only,0
71160,1186.000,ota_only,0
71190,1186.500,ota_only,0
71220,1187.000,ota_only,0
71250,1187.500,ota_only,0
71280,1188.000,ota_only,0
71310,1188.500,ota_only,0
71340,1189.000,ota_only,0
71370,1189.500,ota_only,0
71400,1190.000,ota_only,0
71430,1190.500,ota_only,0
71460,1191.000,ota_only,0
71490,1191.500,ota_only,0
71520,1192.000,ota_only,0
71550,1192.500,ota_only,0
71580,1193.000,ota_only,0
71610,1193.500,ota_only,0
71640,1194.000,ota_only,0
71670,1194.500,ota_only,0
71700,1195.000,ota_only,0
71730,1195.500,ota_only,0
71760,1196.000,ota_only,0
71790,1196.500,ota_only,0
71820,1197.000,ota_only,0
71850,1197.500,ota_only,0
71880,1198.000,ota_only,0
71910,1198.500,ota_only,0
71940,1199.000,ota_only,0
71970,1199.500,ota_only,0
72000,1200.000,ota_only,0
72030,1200.500,ota_only,0
72060,1201.000,ota_only,0
72090,1201.500,ota_only,0
72120,1202.000,ota_only,0
72150,1202.500,ota_only,0
72180,1203.000,ota_only,0
72210,1203.500,ota_only,0
72240,1204.000,ota_only,0
72270,1204.500,ota_only,0
72300,1205.000,ota_only,0
72330,1205.500,ota_only,0
72360,1206.000,ota_only,0
72390,1206.500,ota_only,0
72420,1207.000,ota_only,0
72450,1207.500,ota_only,0
72480,1208.000,ota_only,0
72510,1208.500,ota_only,0
72540,1209.000,ota_only,0
72570,1209.500,ota_only,0
72600,1210.000,ota_only,0
72630,1210.500,ota_only,0
72660,1211.000,ota_only,0
72690,1211.500,ota_only,0
72720,1212.000,ota_only,0
72750,1212.500,ota_only,0
72780,1213.000,ota_only,0
72810,1213.500,ota_only,0
72840,1214.000,ota_only,0
72870,1214.500,ota_only,0
72900,1215.000,ota_only,0
72930,1215.500,ota_only,0
72960,1216.000,ota_only,0
72990,1216.500,ota_only,0
73020,1217.000,ota_only,0
73050,1217.500,ota_only,0
73080,1218.000,ota_only,0
73110,1218.500,ota_only,0
73140,1219.000,ota_only,0
73170,1219.500,ota_only,0
73200,1220.000,ota_only,0
73230,1220.500,ota_only,0
73260,1221.000,ota_only,0
73290,1221.500,ota_only,0
73320,1222.000,ota_only,0
73350,1222.500,ota_only,0
73380,1223.000,ota_only,0
73410,1223.500,ota_only,0
73440,1224.000,ota_only,0
73470,1224.500,ota_only,0
73500,1225.000,ota_only,0
73530,1225.500,ota_only,0
73560,1226.000,ota_only,0
73590,1226.500,ota_only,0
73620,1227.000,ota_only,0
73650,1227.500,ota_only,0
73680,1228.000,ota_only,0
73710,1228.500,ota_only,0
73740,1229.000,ota_only,0
73770,1229.500,ota_only,0
73800,1230.000,ota_only,0
73830,1230.500,ota_only,0
73860,1231.000,ota_only,0
73890,1231.500,ota_only,0
73920,1232.000,ota_only,0
73950,1232.500,ota_only,0
73980,1233.000,ota_only,0
74010,1233.500,ota_only,0
74040,1234.000,ota_only,0
74070,1234.500,ota_only,0
74100,1235.000,ota_only,0
74130,1235.500,ota_only,0
74160,1236.000,ota_only,0
74190,1236.500,ota_only,0
74220,1237.000,ota_only,0
74250,1237.500,ota_only,0
74280,1238.000,ota_only,0
74310,1238.500,ota_only,0
74340,1239.000,ota_only,0
74370,1239.500,ota_only,0
74400,1240.000,ota_only,0
74430,1240.500,ota_only,0
74460,1241.000,ota_only,0
74490,1241.500,ota_only,0
74520,1242.000,ota_only,0
74550,1242.500,ota_only,0
74580,1243.000,ota_only,0
74610,1243.500,ota_only,0
74640,1244.000,ota_only,0
74670,1244.500,ota_only,0
74700,1245.000,ota_only,0
74730,1245.500,ota_only,0
74760,1246.000,ota_only,0
74790,1246.500,ota_only,0
74820,1247.000,ota_only,0
74850,1247.500,ota_only,0
74880,1248.000,ota_only,0
74910,1248.500,ota_only,0
74940,1249.000,ota_only,0
74970,1249.500,ota_only,0
75000,1250.000,ota_only,0
75030,1250.500,ota_only,0
75060,1251.000,ota_only,0
75090,1251.500,ota_only,0
75120,1252.000,ota_only,0
75150,1252.500,ota_only,0
75180,1253.000,ota_only,0
75210,1253.500,ota_only,0
75240,1254.000,ota_only,0
75270,1254.500,ota_only,0
75300,1255.000,ota_only,0
75330,1255.500,ota_only,0
75360,1256.000,ota_only,0
75390,1256.500,ota_only,0
75420,1257.000,ota_only,0
75450,1257.500,ota_only,0
75480,1258.000,ota_only,0
75510,1258.500,ota_only,0
75540,1259.000,ota_only,0
75570,1259.500,ota_only,0
75600,1260.000,ota_only,0
75630,1260.500,ota_only,0
75660,1261.000,ota_only,0
75690,1261.500,ota_only,0
75720,1262.000,ota_only,0
75750,1262.500,ota_only,0
75780,1263.000,ota_only,0
75810,1263.500,ota_only,0
75840,1264.000,ota_only,0
75870,1264.500,ota_only,0
75900,1265.000,ota_only,0
75930,1265.500,ota_only,0
75960,1266.000,ota_only,0
75990,1266.500,ota_only,0
76020,1267.000,ota_only,0
76050,1267.500,ota_only,0
76080,1268.000,ota_only,0
76110,1268.500,ota_only,0
76140,1269.000,ota_only,0
76170,1269.500,ota_only,0
76200,1270.000,ota_only,0
76230,1270.500,ota_only,0
76260,1271.000,ota_only,0
76290,1271.500,ota_only,0
76320,1272.000,ota_only,0
76350,1272.500,ota_only,0
76380,1273.000,ota_only,0
76410,1273.500,ota_only,0
76440,1274.000,ota_only,0
76470,1274.500,ota_only,0
76500,1275.000,ota_only,0
76530,1275.500,ota_only,0
76560,1276.000,ota_only,0
76590,1276.500,ota_only,0
76620,1277.000,ota_only,0
76650,1277.500,ota_only,0
76680,1278.000,ota_only,0
76710,1278.500,ota_only,0
76740,1279.000,ota_only,0
76770,1279.500,ota_only,0
76800,1280.000,ota_only,0
76830,1280.500,ota_only,0
76860,1281.000,ota_only,0
76890,1281.500,ota_only,0
76920,1282.000,ota_only,0
76950,1282.500,ota_only,0
76980,1283.000,ota_only,0
77010,1283.500,ota_only,0
77040,1284.000,ota_only,0
77070,1284.500,ota_only,0
77100,1285.000,ota_only,0
77130,1285.500,ota_only,0
77160,1286.000,ota_only,0
77190,1286.500,ota_only,0
77220,1287.000,ota_only,0
77250,1287.500,ota_only,0
77280,1288.000,ota_only,0
77310,1288.500,ota_only,0
77340,1289.000,ota_only,0
77370,1289.500,ota_only,0
77400,1290.000,ota_only,0
77430,1290.500,ota_only,0
77460,1291.000,ota_only,0
77490,1291.500,ota_only,0
77520,1292.000,ota_only,0
77550,1292.500,ota_only,0
77580,1293.000,ota_only,0
77610,1293.500,ota_only,0
77640,1294.000,ota_only,0
77670,1294.500,ota_only,0
77700,1295.000,ota_only,0
77730,1295.500,ota_only,0
77760,1296.000,ota_only,0
77790,1296.500,ota_only,0
77820,1297.000,ota_only,0
77850,1297.500,ota_only,0
77880,1298.000,ota_only,0
77910,1298.500,ota_only,0
77940,1299.000,ota_only,0
77970,1299.500,ota_only,0
78000,1300.000,ota_only,0
78030,1300.500,ota_only,0
78060,1301.000,ota_only,0
78090,1301.500,ota_only,0
78120,1302.000,ota_only,0
78150,1302.500,ota_only,0
78180,1303.000,ota_only,0
78210,1303.500,ota_only,0
78240,1304.000,ota_only,0
78270,1304.500,ota_only,0
78300,1305.000,ota_only,0
78330,1305.500,ota_only,0
78360,1306.000,ota_only,0
78390,1306.500,ota_only,0
78420,1307.000,ota_only,0
78450,1307.500,ota_only,0
78480,1308.000,ota_only,0
78510,1308.500,ota_only,0
78540,1309.000,ota_only,0
78570,1309.500,ota_only,0
78600,1310.000,ota_only,0
78630,1310.500,ota_only,0
78660,1311.000,ota_only,0
78690,1311.500,ota_only,0
78720,1312.000,ota_only,0
78750,1312.500,ota_only,0
78780,1313.000,ota_only,0
78810,1313.500,ota_only,0
78840,1314.000,ota_only,0
78870,1314.500,ota_only,0
78900,1315.000,ota_only,0
78930,1315.500,ota_only,0
78960,1316.000,ota_only,0
78990,1316.500,ota_only,0
79020,1317.000,ota_only,0
79050,1317.500,ota_only,0
79080,1318.000,ota_only,0
79110,1318.500,ota_only,0
79140,1319.000,ota_only,0
79170,1319.500,ota_only,0
79200,1320.000,ota_only,0
79230,1320.500,ota_only,0
79260,1321.000,ota_only,0
79290,1321.500,ota_only,0
79320,1322.000,ota_only,0
79350,1322.500,ota_only,0
79380,1323.000,ota_only,0
79410,1323.500,ota_only,0
79440,1324.000,ota_only,0
79470,1324.500,ota_only,0
79500,1325.000,ota_only,0
79530,1325.500,ota_only,0
79560,1326.000,ota_only,0
79590,1326.500,ota_only,0
79620,1327.000,ota_only,0
79650,1327.500,ota_only,0
79680,1328.000,ota_only,0
79710,1328.500,ota_only,0
79740,1329.000,ota_only,0
79770,1329.500,ota_only,0
79800,1330.000,ota_only,0
79830,1330.500,ota_only,0
79860,1331.000,ota_only,0
79890,1331.500,ota_only,0
79920,1332.000,ota_only,0
79950,1332.500,ota_only,0
79980,1333.000,ota_only,0
80010,1333.500,ota_only,0
80040,1334.000,ota_only,0
80070,1334.500,ota_only,0
80100,1335.000,ota_only,0
80130,1335.500,ota_only,0
80160,1336.000,ota_only,0
80190,1336.500,ota_only,0
80220,1337.000,ota_only,0
80250,1337.500,ota_only,0
80280,1338.000,ota_only,0
80310,1338.500,ota_only,0
80340,1339.000,ota_only,0
80370,1339.500,ota_only,0
80400,1340.000,ota_only,0
80430,1340.500,ota_only,0
80460,1341.000,ota_only,0
80490,1341.500,ota_only,0
80520,1342.000,ota_only,0
80550,1342.500,ota_only,0
80580,1343.000,ota_only,0
80610,1343.500,ota_only,0
80640,1344.000,ota_only,0
80670,1344.500,ota_only,0
80700,1345.000,ota_only,0
80730,1345.500,ota_only,0
80760,1346.000,ota_only,0
80790,1346.500,ota_only,0
80820,1347.000,ota_only,0
80850,1347.500,ota_only,0
80880,1348.000,ota_only,0
80910,1348.500,ota_only,0
80940,1349.000,ota_only,0
80970,1349.500,ota_only,0
81000,1350.000,ota_only,0
81030,1350.500,ota_only,0
81060,1351.000,ota_only,0
81090,1351.500,ota_only,0
81120,1352.000,ota_only,0
81150,1352.500,ota_only,0
81180,1353.000,ota_only,0
81210,1353.500,ota_only,0
81240,1354.000,ota_only,0
81270,1354.500,ota_only,0
81300,1355.000,ota_only,0
81330,1355.500,ota_only,0
81360,1356.000,ota_only,0
81390,1356.500,ota_only,0
81420,1357.000,ota_only,0
81450,1357.500,ota_only,0
81480,1358.000,ota_only,0
81510,1358.500,ota_only,0
81540,1359.000,ota_only,0
81570,1359.500,ota_only,0
81600,1360.000,ota_only,0
81630,1360.500,ota_only,0
81660,1361.000,ota_only,0
81690,1361.500,ota_only,0
81720,1362.000,ota_only,0
81750,1362.500,ota_only,0
81780,1363.000,ota_only,0
81810,1363.500,ota_only,0
81840,1364.000,ota_only,0
81870,1364.500,ota_only,0
81900,1365.000,ota_only,0
81930,1365.500,ota_only,0
81960,1366.000,ota_only,0
81990,1366.500,ota_only,0
82020,1367.000,ota_only,0
82050,1367.500,ota_only,0
82080,1368.000,ota_only,0
82110,1368.500,ota_only,0
82140,1369.000,ota_only,0
82170,1369.500,ota_only,0
82200,1370.000,ota_only,0
82230,1370.500,ota_only,0
82260,1371.000,ota_only,0
82290,1371.500,ota_only,0
82320,1372.000,ota_only,0
82350,1372.500,ota_only,0
82380,1373.000,ota_only,0
82410,1373.500,ota_only,0
82440,1374.000,ota_only,0
82470,1374.500,ota_only,0
82500,1375.000,ota_only,0
82530,1375.500,ota_only,0
82560,1376.000,ota_only,0
82590,1376.500,ota_only,0
82620,1377.000,ota_only,0
82650,1377.500,ota_only,0
82680,1378.000,ota_only,0
82710,1378.500,ota_only,0
82740,1379.000,ota_only,0
82770,1379.500,ota_only,0
82800,1380.000,ota_only,0
82830,1380.500,ota_only,0
82860,1381.000,ota_only,0
82890,1381.500,ota_only,0
82920,1382.000,ota_only,0
82950,1382.500,ota_only,0
82980,1383.000,ota_only,0
83010,1383.500,ota_only,0
83040,1384.000,ota_only,0
83070,1384.500,ota_only,0
83100,1385.000,ota_only,0
83130,1385.500,ota_only,0
83160,1386.000,ota_only,0
83190,1386.500,ota_only,0
83220,1387.000,ota_only,0
83250,1387.500,ota_only,0
83280,1388.000,ota_only,0
83310,1388.500,ota_only,0
83340,1389.000,ota_only,0
83370,1389.500,ota_only,0
83400,1390.000,ota_only,0
83430,1390.500,ota_only,0
83460,1391.000,ota_only,0
83490,1391.500,ota_only,0
83520,1392.000,ota_only,0
83550,1392.500,ota_only,0
83580,1393.000,ota_only,0
83610,1393.500,ota_only,0
83640,1394.000,ota_only,0
83670,1394.500,ota_only,0
83700,1395.000,ota_only,0
83730,1395.500,ota_only,0
83760,1396.000,ota_only,0
83790,1396.500,ota_only,0
83820,1397.000,ota_only,0
83850,1397.500,ota_only,0
83880,1398.000,ota_only,0
83910,1398.500,ota_only,0
83940,1399.000,ota_only,0
83970,1399.500,ota_only,0
84000,1400.000,ota_only,0
84030,1400.500,ota_only,0
84060,1401.000,ota_only,0
84090,1401.500,ota_only,0
84120,1402.000,ota_only,0
84150,1402.500,ota_only,0
84180,1403.000,ota_only,0
84210,1403.500,ota_only,0
84240,1404.000,ota_only,0
84270,1404.500,ota_only,0
84300,1405.000,ota_only,0
84330,1405.500,ota_only,0
84360,1406.000,ota_only,0
84390,1406.500,ota_only,0
84420,1407.000,ota_only,0
84450,1407.500,ota_only,0
84480,1408.000,ota_only,0
84510,1408.500,ota_only,0
84540,1409.000,ota_only,0
84570,1409.500,ota_only,0
84600,1410.000,ota_only,0
84630,1410.500,ota_only,0
84660,1411.000,ota_only,0
84690,1411.500,ota_only,0
84720,1412.000,ota_only,0
84750,1412.500,ota_only,0
84780,1413.000,ota_only,0
84810,1413.500,ota_only,0
84840,1414.000,ota_only,0
84870,1414.500,ota_only,0
84900,1415.000,ota_only,0
84930,1415.500,ota_only,0
84960,1416.000,ota_only,0
84990,1416.500,ota_only,0
85020,1417.000,ota_only,0
85050,1417.500,ota_only,0
85080,1418.000,ota_only,0
85110,1418.500,ota_only,0
85140,1419.000,ota_only,0
85170,1419.500,ota_only,0
85200,1420.000,ota_only,0
85230,1420.500,ota_only,0
85260,1421.000,ota_only,0
85290,1421.500,ota_only,0
85320,1422.000,ota_only,0
85350,1422.500,ota_only,0
85380,1423.000,ota_only,0
85410,1423.500,ota_only,0
85440,1424.000,ota_only,0
85470,1424.500,ota_only,0
85500,1425.000,ota_only,0
85530,1425.500,ota_only,0
85560,1426.000,ota_only,0
85590,1426.500,ota_only,0
85620,1427.000,ota_only,0
85650,1427.500,ota_only,0
85680,1428.000,ota_only,0
85710,1428.500,ota_only,0
85740,1429.000,ota_only,0
85770,1429.500,ota_only,0
85800,1430.000,ota_only,0
85830,1430.500,ota_only,0
85860,1431.000,ota_only,0
85890,1431.500,ota_only,0
85920,1432.000,ota_only,0
85950,1432.500,ota_only,0
85980,1433.000,ota_only,0
86010,1433.500,ota_only,0
86040,1434.000,ota_only,0
86070,1434.500,ota_only,0
86100,1435.000,ota_only,0
86130,1435.500,ota_only,0
86160,1436.000,ota_only,0
86190,1436.500,ota_only,0
86220,1437.000,ota_only,0
86250,1437.500,ota_only,0
86280,1438.000,ota_only,0
86310,1438.500,ota_only,0
86340,1439.000,ota_only,0
86370,1439.500,ota_only,0
86400,1440.000,ota_only,0
0,0.000,hotpatch_first,1000
30,0.500,hotpatch_first,1000
60,1.000,hotpatch_first,1000
90,1.500,hotpatch_first,1000
120,2.000,hotpatch_first,1000
150,2.500,hotpatch_first,1000
180,3.000,hotpatch_first,1000
210,3.500,hotpatch_first,1000
240,4.000,hotpatch_first,1000
270,4.500,hotpatch_first,1000
300,5.000,hotpatch_first,1000
330,5.500,hotpatch_first,1000
360,6.000,hotpatch_first,998
390,6.500,hotpatch_first,983
420,7.000,hotpatch_first,941
450,7.500,hotpatch_first,856
480,8.000,hotpatch_first,748
510,8.500,hotpatch_first,684
540,9.000,hotpatch_first,601
570,9.500,hotpatch_first,536
600,10.000,hotpatch_first,516
630,10.500,hotpatch_first,486
660,11.000,hotpatch_first,455
690,11.500,hotpatch_first,416
720,12.000,hotpatch_first,383
750,12.500,hotpatch_first,334
780,13.000,hotpatch_first,306
810,13.500,hotpatch_first,283
840,14.000,hotpatch_first,263
870,14.500,hotpatch_first,254
900,15.000,hotpatch_first,237
930,15.500,hotpatch_first,224
960,16.000,hotpatch_first,212
990,16.500,hotpatch_first,199
