trial,step,before_latency_ms,after_latency_ms,delta_after_minus_before_ms
189,request_security_seed,3.264760,3.144004,-0.120756
189,send_security_key,3.022274,2.724124,-0.298150
189,session_reset,3.162792,2.684943,-0.477849
189,write_target,2.921913,3.064805,0.142892
190,enter_extended_session,3.212030,2.886922,-0.325108
190,read_target_after,2.813940,2.754853,-0.059087
190,read_target_before,3.054190,3.084849,0.030659
190,request_security_seed,2.771406,2.812053,0.040647
190,send_security_key,2.841317,3.427975,0.586658
190,session_reset,2.913672,2.672442,-0.241230
190,write_target,3.247998,2.743120,-0.504878
191,enter_extended_session,3.022413,3.104055,0.081642
191,read_target_after,3.016756,3.237729,0.220973
191,read_target_before,2.990217,2.799831,-0.190386
191,request_security_seed,3.319235,3.057961,-0.261274
191,send_security_key,2.918421,2.846903,-0.071518
191,session_reset,2.888040,2.832237,-0.055803
191,write_target,2.927989,3.022482,0.094493
192,enter_extended_session,3.244296,2.842573,-0.401723
192,read_target_after,2.809609,2.781393,-0.028216
192,read_target_before,3.274816,2.929873,-0.344943
192,request_security_seed,2.707921,2.792218,0.084297
192,send_security_key,2.866390,3.281659,0.415269
192,session_reset,3.070393,2.752129,-0.318264
192,write_target,3.027930,2.537790,-0.490140
193,enter_extended_session,3.197503,2.607630,-0.589873
193,read_target_after,3.038476,3.013472,-0.025004
193,read_target_before,3.024159,2.863106,-0.161053
193,request_security_seed,3.045390,3.128918,0.083528
193,send_security_key,2.846416,2.882661,0.036245
193,session_reset,2.798714,3.297652,0.498938
193,write_target,2.878403,3.295348,0.416945
194,enter_extended_session,2.942237,2.809888,-0.132349
194,read_target_after,2.914370,3.012285,0.097915
194,read_target_before,3.470719,2.625789,-0.844930
194,request_security_seed,3.099378,3.217057,0.117679
194,send_security_key,3.060755,3.051675,-0.009080
194,session_reset,3.042108,3.236751,0.194643
194,write_target,2.856054,2.841735,-0.014319
195,enter_extended_session,3.467925,2.900191,-0.567734
195,read_target_after,3.004814,2.823017,-0.181797
195,read_target_before,3.028210,2.941048,-0.087162
195,request_security_seed,2.592196,2.970800,0.378604
195,send_security_key,3.190519,3.124100,-0.066419
195,session_reset,2.587586,3.125357,0.537771
195,write_target,3.100634,3.353106,0.252472
196,enter_extended_session,2.713020,3.009631,0.296611
196,read_target_after,3.060686,3.050348,-0.010338
196,read_target_before,2.799971,2.511040,-0.288931
196,request_security_seed,3.016825,3.206022,0.189197
196,send_security_key,3.249743,2.906476,-0.343267
196,session_reset,3.113485,2.761069,-0.352416
196,write_target,3.098888,3.059776,-0.039112
197,enter_extended_session,2.979042,2.817291,-0.161751
197,read_target_after,3.251280,3.033236,-0.218044
197,read_target_before,2.846485,3.245622,0.399137
197,request_security_seed,3.154691,2.860662,-0.294029
197,send_security_key,3.002578,2.924496,-0.078082
197,session_reset,2.775527,3.239126,0.463599
197,write_target,3.131294,2.901658,-0.229636
198,enter_extended_session,2.863177,3.198479,0.335302
198,read_target_after,2.857590,3.240384,0.382794
198,read_target_before,3.091415,2.679495,-0.411920
198,request_security_seed,2.870441,2.951663,0.081222
198,send_security_key,3.208817,2.927149,-0.281668
198,session_reset,2.681312,2.658473,-0.022839
198,write_target,2.810796,2.906058,0.095262
199,enter_extended_session,3.362117,2.663293,-0.698824
199,read_target_after,2.870720,2.991543,0.120823
199,read_target_before,2.879101,3.192194,0.313093
199,request_security_seed,2.789635,2.879867,0.090232
199,send_security_key,2.820714,3.004044,0.183330
199,session_reset,2.888319,2.893976,0.005657
199,write_target,3.416383,2.916953,-0.499430
200,enter_extended_session,2.891811,3.030163,0.138352
200,read_target_after,2.805349,2.825880,0.020531
200,read_target_before,3.027511,2.774478,-0.253033
200,request_security_seed,3.056425,3.100702,0.044277
200,send_security_key,2.896142,3.057541,0.161399
200,session_reset,2.776435,2.612309,-0.164126
200,write_target,3.071162,3.443828,0.372666
201,enter_extended_session,2.957252,2.707082,-0.250170
201,read_target_after,3.086527,2.804370,-0.282157
201,read_target_before,3.029327,3.225158,0.195831
201,request_security_seed,3.073745,3.062012,-0.011733
201,send_security_key,3.069066,3.035821,-0.033245
201,session_reset,2.824975,2.627884,-0.197091
201,write_target,2.995245,2.868205,-0.127040
202,enter_extended_session,3.079123,3.238986,0.159863
202,read_target_after,3.059359,3.005371,-0.053988
202,read_target_before,2.761140,3.029605,0.268465
202,request_security_seed,3.267972,2.807793,-0.460179
202,send_security_key,3.047346,3.065084,0.017738
202,session_reset,2.710366,2.787818,0.077452
202,write_target,3.096513,3.077376,-0.019137
203,enter_extended_session,2.910319,3.034774,0.124455
203,read_target_after,2.783698,2.777481,-0.006217
203,read_target_before,3.001531,3.069205,0.067674
203,request_security_seed,2.607212,2.931968,0.324756
203,send_security_key,2.917023,3.203718,0.286695
203,session_reset,3.029816,2.878401,-0.151415
203,write_target,3.279356,2.744237,-0.535119
204,enter_extended_session,3.129897,3.077864,-0.052033
204,read_target_after,3.058590,2.989378,-0.069212
204,read_target_before,3.020598,2.902286,-0.118312
204,request_security_seed,3.260080,2.792847,-0.467233
204,send_security_key,3.014172,2.861569,-0.152603
204,session_reset,2.726988,3.048671,0.321683
204,write_target,2.717280,3.246111,0.528831
205,enter_extended_session,3.027092,3.057960,0.030868
205,read_target_after,2.563562,3.058868,0.495306
205,read_target_before,3.031493,2.957600,-0.073893
205,request_security_seed,2.680684,3.037427,0.356743
205,send_security_key,2.839850,3.074583,0.234733
205,session_reset,2.904871,2.565306,-0.339565
205,write_target,3.469880,3.197571,-0.272309
206,enter_extended_session,3.088482,3.043084,-0.045398
206,read_target_after,2.648977,3.045180,0.396203
206,read_target_before,2.987423,2.959485,-0.027938
206,request_security_seed,2.950687,2.800250,-0.150437
206,send_security_key,2.970941,3.083172,0.112231
206,session_reset,2.744448,3.150429,0.405981
206,write_target,2.126780,2.563839,0.437059
207,enter_extended_session,3.127523,3.016056,-0.111467
207,read_target_after,3.064247,3.071020,0.006773
207,read_target_before,3.151199,3.097420,-0.053779
207,request_security_seed,3.012426,3.015218,0.002792
207,send_security_key,3.090088,3.019618,-0.070470
207,session_reset,3.000414,3.015357,0.014943
207,write_target,3.077517,3.100633,0.023116
208,enter_extended_session,2.892301,3.055586,0.163285
208,read_target_after,3.083593,3.000761,-0.082832
208,read_target_before,3.045531,2.906617,-0.138914
208,request_security_seed,3.066901,2.745983,-0.320918
208,send_security_key,3.057264,3.103217,0.045953
208,session_reset,2.947614,3.127941,0.180327
208,write_target,3.047835,3.061243,0.013408
209,enter_extended_session,3.046438,2.805837,-0.240601
209,read_target_after,2.934624,3.101680,0.167056
209,read_target_before,3.061734,2.640176,-0.421558
209,request_security_seed,2.716652,3.082265,0.365613
209,send_security_key,3.034915,2.858496,-0.176419
209,session_reset,3.146519,3.044900,-0.101619
209,write_target,3.308689,3.005860,-0.302829
210,enter_extended_session,3.036730,2.808491,-0.228239
210,read_target_after,3.172710,2.826649,-0.346061
210,read_target_before,2.762257,3.027371,0.265114
210,request_security_seed,3.083524,3.047484,-0.036040
210,send_security_key,2.874491,3.137508,0.263017
210,session_reset,2.673421,2.583396,-0.090025
210,write_target,2.816245,2.921143,0.104898
211,enter_extended_session,3.228093,3.052722,-0.175371
211,read_target_after,2.847463,3.360229,0.512766
211,read_target_before,3.353178,2.848300,-0.504878
211,request_security_seed,2.901659,3.071928,0.170269
211,send_security_key,2.861152,2.851721,-0.009431
211,session_reset,2.919887,2.919118,-0.000769
211,write_target,2.771407,3.058659,0.287252
212,enter_extended_session,2.847113,2.840826,-0.006287
212,read_target_after,3.009842,2.825461,-0.184381
212,read_target_before,2.969473,2.795500,-0.173973
212,request_security_seed,3.286270,3.239406,-0.046864
212,send_security_key,2.818968,3.090994,0.272026
212,session_reset,2.894326,2.652746,-0.241580
212,write_target,2.923868,3.032678,0.108810
213,enter_extended_session,2.901240,2.896908,-0.004332
213,read_target_after,2.871208,3.023180,0.151972
213,read_target_before,3.076470,3.174105,0.097635
213,request_security_seed,2.626279,2.704987,0.078708
213,send_security_key,3.185630,2.500075,-0.685555
213,session_reset,3.078355,3.239406,0.161051
213,write_target,2.886154,2.864014,-0.022140
214,enter_extended_session,3.024997,2.789703,-0.235294
214,read_target_after,3.148894,2.814567,-0.334327
214,read_target_before,2.763025,2.698701,-0.064324
214,request_security_seed,3.284734,3.285220,0.000486
214,send_security_key,2.794105,3.011097,0.216992
214,session_reset,2.849767,2.746403,-0.103364
214,write_target,2.779299,2.846973,0.067674
215,enter_extended_session,2.956135,3.110131,0.153996
215,read_target_after,2.980020,2.807862,-0.172158
215,read_target_before,3.026883,3.011028,-0.015855
215,request_security_seed,2.894047,2.727476,-0.166571
215,send_security_key,3.175224,2.735717,-0.439507
215,session_reset,2.904592,2.968215,0.063623
215,write_target,2.885037,3.403810,0.518773
216,enter_extended_session,3.280473,2.855633,-0.424840
216,read_target_after,3.032889,3.010957,-0.021932
216,read_target_before,2.997410,2.668251,-0.329159
216,request_security_seed,2.797457,3.223342,0.425885
216,send_security_key,3.119282,3.048323,-0.070959
216,session_reset,2.693045,2.891182,0.198137
216,write_target,3.192334,3.028209,-0.164125
217,enter_extended_session,2.757299,3.159997,0.402698
217,read_target_after,3.026673,2.902566,-0.124107
217,read_target_before,3.055447,3.109992,0.054545
217,request_security_seed,2.993220,2.829373,-0.163847
217,send_security_key,3.255261,2.822878,-0.432383
217,session_reset,2.769521,2.906547,0.137026
217,write_target,2.811355,3.205603,0.394248
218,enter_extended_session,3.125078,3.188492,0.063414
218,read_target_after,3.242271,3.182626,-0.059645
218,read_target_before,2.828745,2.809608,-0.019137
218,request_security_seed,3.015918,3.042525,0.026607
218,send_security_key,3.066761,2.856750,-0.210011
218,session_reset,2.707502,2.857309,0.149807
218,write_target,3.050419,2.886153,-0.164266
219,enter_extended_session,3.035822,3.083661,0.047839
219,read_target_after,2.705128,2.884547,0.179419
219,read_target_before,2.953899,3.317348,0.363449
219,request_security_seed,3.020457,2.787678,-0.232779
219,send_security_key,3.266225,2.871975,-0.394250
219,session_reset,2.773641,2.726917,-0.046724
219,write_target,2.928129,2.702962,-0.225167
220,enter_extended_session,3.091625,3.381601,0.289976
220,read_target_after,3.259731,3.240872,-0.018859
220,read_target_before,3.014172,2.840966,-0.173206
220,request_security_seed,3.036311,2.842643,-0.193668
220,send_security_key,3.147637,2.964304,-0.183333
220,session_reset,2.776016,2.889575,0.113559
220,write_target,2.814428,2.627674,-0.186754
221,enter_extended_session,2.964027,2.503358,-0.460669
221,read_target_after,2.848860,2.995453,0.146593
221,read_target_before,3.236334,3.074792,-0.161542
221,request_security_seed,3.096095,2.759184,-0.336911
221,send_security_key,3.064806,3.200854,0.136048
221,session_reset,2.730410,2.954736,0.224326
221,write_target,2.903335,2.768821,-0.134514
222,enter_extended_session,3.045600,2.750104,-0.295496
222,read_target_after,3.084920,2.801716,-0.283204
222,read_target_before,3.002857,2.853328,-0.149529
222,request_security_seed,2.912485,3.206511,0.294026
222,send_security_key,3.035473,2.580323,-0.455150
222,session_reset,3.161745,3.102588,-0.059157
222,write_target,3.022134,3.211260,0.189126
223,enter_extended_session,2.838104,2.982743,0.144639
223,read_target_after,3.048114,3.026463,-0.021651
223,read_target_before,2.777971,3.018431,0.240460
223,request_security_seed,3.304708,3.038335,-0.266373
223,send_security_key,3.147776,3.304497,0.156721
223,session_reset,2.926662,2.958647,0.031985
223,write_target,3.081917,2.928826,-0.153091
224,enter_extended_session,3.180672,3.098398,-0.082274
224,read_target_after,3.119770,3.366934,0.247164
224,read_target_before,2.921773,2.831747,-0.090026
224,request_security_seed,3.177878,2.948381,-0.229497
224,send_security_key,2.697725,2.927708,0.229983
224,session_reset,2.879868,3.085897,0.206029
224,write_target,3.307013,3.072627,-0.234386
225,enter_extended_session,2.822669,2.884058,0.061389
225,read_target_after,3.140723,2.902286,-0.238437
225,read_target_before,3.134507,2.980577,-0.153930
225,request_security_seed,3.314625,3.049789,-0.264836
225,send_security_key,2.900192,3.136042,0.235850
225,session_reset,2.483595,2.365354,-0.118241
225,write_target,2.747382,3.128360,0.380978
226,enter_extended_session,3.133529,3.075141,-0.058388
226,read_target_after,2.834542,3.401365,0.566823
226,read_target_before,3.151339,3.156993,0.005654
226,request_security_seed,2.644926,2.878890,0.233964
226,send_security_key,2.785374,2.808281,0.022907
226,session_reset,2.887900,3.042455,0.154555
226,write_target,3.184303,2.878191,-0.306112
227,enter_extended_session,3.057194,2.960812,-0.096382
227,read_target_after,3.206023,3.028628,-0.177395
227,read_target_before,3.053492,2.917512,-0.135980
227,request_security_seed,3.136462,3.034005,-0.102457
227,send_security_key,2.984769,3.244085,0.259316
227,session_reset,2.669020,2.416407,-0.252613
227,write_target,2.986236,3.032189,0.045953
228,enter_extended_session,2.560698,3.378597,0.817899
228,read_target_after,2.608748,2.979111,0.370363
228,read_target_before,3.000483,3.075001,0.074518
228,request_security_seed,2.842225,2.489320,-0.352905
228,send_security_key,3.032260,2.720212,-0.312048
228,session_reset,2.921912,2.411448,-0.510464
228,write_target,2.644088,3.064525,0.420437
229,enter_extended_session,3.240595,3.087991,-0.152604
229,read_target_after,3.021016,3.115998,0.094982
229,read_target_before,3.095466,2.854027,-0.241439
229,request_security_seed,2.922821,3.200854,0.278033
229,send_security_key,3.024997,3.040290,0.015293
229,session_reset,2.722868,2.843550,0.120682
229,write_target,3.010540,3.124518,0.113978
230,enter_extended_session,3.255540,3.255190,-0.000350
230,read_target_after,2.780975,2.573408,-0.207567
230,read_target_before,3.323425,3.183813,-0.139612
230,request_security_seed,2.691439,2.885594,0.194155
230,send_security_key,3.084990,2.822109,-0.262881
230,session_reset,2.727268,2.663362,-0.063906
230,write_target,3.077517,3.183464,0.105947
231,enter_extended_session,2.976808,3.090366,0.113558
231,read_target_after,3.024020,3.196315,0.172295
231,read_target_before,2.830631,3.068715,0.238084
231,request_security_seed,3.007397,3.007256,-0.000141
231,send_security_key,3.089389,2.882661,-0.206728
231,session_reset,2.810098,2.676493,-0.133605
231,write_target,2.885317,3.048183,0.162866
232,enter_extended_session,3.031702,3.033866,0.002164
232,read_target_after,3.026324,2.790122,-0.236202
232,read_target_before,2.989099,3.089388,0.100289
232,request_security_seed,3.067390,2.986514,-0.080876
232,send_security_key,3.061663,2.894255,-0.167408
232,session_reset,2.881265,2.778110,-0.103155
232,write_target,3.053632,2.918908,-0.134724
233,enter_extended_session,3.085619,3.258053,0.172434
233,read_target_after,2.874561,2.986305,0.111744
233,read_target_before,2.784606,2.747101,-0.037505
233,request_security_seed,3.199948,2.911295,-0.288653
233,send_security_key,2.506083,2.925473,0.419390
233,session_reset,2.836009,2.547567,-0.288442
233,write_target,3.257985,2.835240,-0.422745
234,enter_extended_session,2.781393,2.852839,0.071446
234,read_target_after,3.045321,2.817779,-0.227542
234,read_target_before,3.006838,3.004602,-0.002236
234,request_security_seed,3.041479,2.860312,-0.181167
234,send_security_key,3.076819,3.225717,0.148898
234,session_reset,2.915348,3.187095,0.271747
234,write_target,2.710156,2.957460,0.247304
235,enter_extended_session,2.988610,3.026672,0.038062
235,read_target_after,2.977505,3.344445,0.366940
235,read_target_before,2.910179,3.099306,0.189127
235,request_security_seed,2.865063,3.037706,0.172643
235,send_security_key,3.005302,2.854027,-0.151275
235,session_reset,3.135205,2.879379,-0.255826
235,write_target,3.287178,3.001110,-0.286068
236,enter_extended_session,3.046019,2.679635,-0.366384
236,read_target_after,3.031771,2.982533,-0.049238
236,read_target_before,3.068577,2.792986,-0.275591
236,request_security_seed,3.094279,2.911226,-0.183053
236,send_security_key,2.975690,3.299678,0.323988
236,session_reset,2.754785,2.882172,0.127387
236,write_target,2.764911,3.211260,0.446349
237,enter_extended_session,3.070253,3.064456,-0.005797
237,read_target_after,3.034285,3.013123,-0.021162
237,read_target_before,3.265457,2.772314,-0.493143
237,request_security_seed,2.832517,3.237520,0.405003
237,send_security_key,2.778251,2.819734,0.041483
237,session_reset,3.058730,2.881753,-0.176977
237,write_target,2.924217,3.097629,0.173412
238,enter_extended_session,2.882174,3.048811,0.166637
238,read_target_after,2.995175,2.718327,-0.276848
238,read_target_before,3.010121,3.271882,0.261761
238,request_security_seed,2.918770,3.172220,0.253450
238,send_security_key,3.104545,2.619223,-0.485322
238,session_reset,2.699611,2.740396,0.040785
238,write_target,2.888389,3.214053,0.325664
239,enter_extended_session,2.946008,3.254700,0.308692
239,read_target_after,2.833006,2.886503,0.053497
239,read_target_before,3.307013,3.108804,-0.198209
239,request_security_seed,2.928827,3.025834,0.097007
239,send_security_key,3.010191,2.662454,-0.347737
239,session_reset,3.157694,2.896699,-0.260995
239,write_target,3.001252,2.985606,-0.015646
240,enter_extended_session,2.947683,2.865410,-0.082273
240,read_target_after,3.069694,3.075979,0.006285
240,read_target_before,2.850256,2.826160,-0.024096
240,request_security_seed,2.980508,3.392426,0.411918
240,send_security_key,3.288225,2.872604,-0.415621
240,session_reset,2.850745,2.702682,-0.148063
240,write_target,3.027162,3.069764,0.042602
241,enter_extended_session,3.070742,3.075351,0.004609
241,read_target_after,3.034286,3.012005,-0.022281
241,read_target_before,3.101192,2.852140,-0.249052
241,request_security_seed,2.939443,2.866458,-0.072985
241,send_security_key,2.234404,2.987422,0.753018
241,session_reset,2.899983,2.896140,-0.003843
241,write_target,2.980578,3.033866,0.053288
242,enter_extended_session,3.070184,2.889296,-0.180888
242,read_target_after,3.015917,2.876305,-0.139612
242,read_target_before,2.905569,3.006697,0.101128
242,request_security_seed,3.029187,3.157902,0.128715
242,send_security_key,3.138907,2.891321,-0.247586
242,session_reset,2.974224,2.643179,-0.331045
242,write_target,3.048533,2.637312,-0.411221
243,enter_extended_session,3.298911,3.281100,-0.017811
243,read_target_after,3.097701,3.098956,0.001255
243,read_target_before,3.081568,2.852979,-0.228589
243,request_security_seed,2.880218,2.907454,0.027236
243,send_security_key,3.045111,2.839080,-0.206031
243,session_reset,2.989518,2.940070,-0.049448
243,write_target,3.050628,3.277609,0.226981
244,enter_extended_session,3.029746,2.999434,-0.030312
244,read_target_after,2.920306,3.037707,0.117401
244,read_target_before,3.053422,2.773920,-0.279502
244,request_security_seed,3.056984,3.239825,0.182841
244,send_security_key,3.054540,3.131293,0.076753
244,session_reset,2.990635,2.437009,-0.553626
244,write_target,3.115510,2.969053,-0.146457
245,enter_extended_session,2.916256,2.918698,0.002442
245,read_target_after,2.812124,2.978832,0.166708
245,read_target_before,3.030934,2.880985,-0.149949
245,request_security_seed,3.032889,2.850813,-0.182076
245,send_security_key,3.056495,2.762745,-0.293750
245,session_reset,3.157484,3.270136,0.112652
245,write_target,3.166074,3.058729,-0.107345
246,enter_extended_session,3.108875,2.862338,-0.246537
246,read_target_after,3.102589,3.001879,-0.100710
246,read_target_before,3.078774,2.793056,-0.285718
246,request_security_seed,3.134576,2.942235,-0.192341
246,send_security_key,3.024648,3.364489,0.339841
246,session_reset,2.880498,3.029046,0.148548
246,write_target,3.077307,3.074512,-0.002795
247,enter_extended_session,3.430350,2.904661,-0.525689
247,read_target_after,2.803044,2.887690,0.084646
247,read_target_before,3.079123,2.620830,-0.458293
247,request_security_seed,2.701077,3.049160,0.348083
247,send_security_key,3.070114,2.770148,-0.299966
247,session_reset,2.813940,3.065364,0.251424
247,write_target,3.298213,3.196803,-0.101410
248,enter_extended_session,3.059638,2.907524,-0.152114
248,read_target_after,3.135834,3.189400,0.053566
248,read_target_before,3.061244,2.786351,-0.274893
248,request_security_seed,3.367145,3.231373,-0.135772
248,send_security_key,2.699610,3.033656,0.334046
248,session_reset,2.923798,2.578018,-0.345780
248,write_target,2.905570,2.958368,0.052798
249,enter_extended_session,3.087085,2.924426,-0.162659
249,read_target_after,2.997201,2.978063,-0.019138
249,read_target_before,2.991683,3.232351,0.240668
249,request_security_seed,2.809400,2.830280,0.020880
249,send_security_key,3.038616,2.883150,-0.155466
249,session_reset,2.844809,2.775526,-0.069283
249,write_target,3.098889,2.896420,-0.202469
250,enter_extended_session,3.154481,3.031002,-0.123479
250,read_target_after,3.005721,3.250999,0.245278
250,read_target_before,3.017803,3.045669,0.027866
250,request_security_seed,3.009493,3.226136,0.216643
250,send_security_key,2.986236,2.872185,-0.114051
250,session_reset,2.763026,2.744028,-0.018998
250,write_target,3.078285,2.924355,-0.153930
251,enter_extended_session,2.818270,2.869391,0.051121
251,read_target_after,3.049721,3.010888,-0.038833
251,read_target_before,2.981068,2.947123,-0.033945
251,request_security_seed,2.990357,3.018710,0.028353
251,send_security_key,3.208608,3.112016,-0.096592
251,session_reset,3.109155,3.000901,-0.108254
251,write_target,3.119282,3.096512,-0.022770
252,enter_extended_session,3.157834,2.997130,-0.160704
252,read_target_after,3.243318,3.165095,-0.078223
252,read_target_before,3.039105,3.098188,0.059083
252,request_security_seed,3.007746,3.285989,0.278243
252,send_security_key,2.941328,2.808281,-0.133047
252,session_reset,2.915068,2.737672,-0.177396
252,write_target,3.070533,3.077446,0.006913
253,enter_extended_session,2.825253,2.888527,0.063274
253,read_target_after,2.910808,3.031700,0.120892
253,read_target_before,3.064876,2.878611,-0.186265
253,request_security_seed,2.912275,2.693743,-0.218532
253,send_security_key,3.001740,3.361417,0.359677
253,session_reset,2.733972,2.861569,0.127597
253,write_target,2.954808,2.896001,-0.058807
254,enter_extended_session,3.058241,3.242269,0.184028
254,read_target_after,3.262874,3.023459,-0.239415
254,read_target_before,2.911995,2.837753,-0.074242
254,request_security_seed,3.087504,3.060614,-0.026890
254,send_security_key,3.008864,2.783627,-0.225237
254,session_reset,2.961093,2.723705,-0.237388
254,write_target,3.081568,3.093648,0.012080
255,enter_extended_session,3.096304,2.988818,-0.107486
255,read_target_after,2.843971,3.065503,0.221532
255,read_target_before,3.088831,2.839150,-0.249681
255,request_security_seed,3.053143,2.881893,-0.171250
255,send_security_key,3.004045,3.040570,0.036525
255,session_reset,2.668392,2.853608,0.185216
255,write_target,3.034565,3.075141,0.040576
256,enter_extended_session,2.904104,3.082893,0.178789
256,read_target_after,2.830631,3.197152,0.366521
256,read_target_before,2.811844,2.790192,-0.021652
256,request_security_seed,3.082685,3.111318,0.028633
256,send_security_key,3.059638,3.017313,-0.042325
256,session_reset,3.076469,2.888947,-0.187522
256,write_target,3.291927,3.259031,-0.032896
257,enter_extended_session,2.749197,3.010958,0.261761
257,read_target_after,3.016337,2.945936,-0.070401
257,read_target_before,2.961791,3.031212,0.069421
257,request_security_seed,3.032121,2.865829,-0.166292
257,send_security_key,3.141211,3.221945,0.080734
257,session_reset,2.870440,2.454470,-0.415970
257,write_target,3.015638,2.621248,-0.394390
258,enter_extended_session,3.211750,3.258682,0.046932
258,read_target_after,2.856472,3.055166,0.198694
258,read_target_before,2.928687,3.010608,0.081921
258,request_security_seed,2.853888,2.871626,0.017738
258,send_security_key,2.757019,3.082544,0.325525
258,session_reset,2.901939,2.858915,-0.043024
258,write_target,3.222715,3.292135,0.069420
259,enter_extended_session,2.921144,2.832096,-0.089048
259,read_target_after,3.109365,3.053421,-0.055944
259,read_target_before,2.776016,2.909131,0.133115
259,request_security_seed,3.030095,3.021923,-0.008172
259,send_security_key,3.256658,3.233190,-0.023468
259,session_reset,2.842504,2.785723,-0.056781
259,write_target,2.890415,2.624811,-0.265604
260,enter_extended_session,3.402414,3.080938,-0.321476
260,read_target_after,2.827838,2.889994,0.062156
260,read_target_before,3.248137,3.240593,-0.007544
260,request_security_seed,2.541422,2.890692,0.349270
260,send_security_key,3.058800,3.010398,-0.048402
260,session_reset,2.888389,3.091065,0.202676
260,write_target,3.078844,2.943911,-0.134933
261,enter_extended_session,2.839850,3.134156,0.294306
261,read_target_after,3.044972,3.281938,0.236966
261,read_target_before,3.124938,3.070671,-0.054267
261,request_security_seed,3.111739,3.256726,0.144987
261,send_security_key,2.973105,3.042945,0.069840
261,session_reset,2.866390,2.445320,-0.421070
261,write_target,2.913252,2.659102,-0.254150
262,enter_extended_session,2.805349,3.055585,0.250236
262,read_target_after,2.952014,2.633890,-0.318124
262,read_target_before,3.099517,3.146798,0.047281
262,request_security_seed,2.751502,2.683477,-0.068025
262,send_security_key,3.013753,2.817360,-0.196393
262,session_reset,3.495093,2.838802,-0.656291
262,write_target,3.172290,3.187095,0.014805
263,enter_extended_session,3.039943,2.844109,-0.195834
263,read_target_after,3.261896,3.011936,-0.249960
263,read_target_before,2.996991,2.766517,-0.230474
263,request_security_seed,3.074235,3.235983,0.161748
263,send_security_key,3.069276,3.084150,0.014874
263,session_reset,2.924496,2.683057,-0.241439
263,write_target,2.873233,2.859893,-0.013340
264,enter_extended_session,2.704849,2.774548,0.069699
264,read_target_after,3.122075,2.924635,-0.197440
264,read_target_before,3.270416,3.313436,0.043020
264,request_security_seed,2.603231,2.857030,0.253799
264,send_security_key,2.986515,2.855982,-0.130533
264,session_reset,2.915627,3.167958,0.252331
264,write_target,2.839361,2.958229,0.118868
265,enter_extended_session,3.083384,3.386699,0.303315
265,read_target_after,3.069695,3.307081,0.237386
265,read_target_before,2.899005,2.924844,0.025839
265,request_security_seed,3.054470,2.921352,-0.133118
265,send_security_key,3.119491,2.823995,-0.295496
265,session_reset,2.729502,2.521586,-0.207916
265,write_target,3.038686,3.061871,0.023185
266,enter_extended_session,2.827348,2.824135,-0.003213
266,read_target_after,2.836568,2.872045,0.035477
266,read_target_before,2.897887,3.014868,0.116981
266,request_security_seed,2.823228,2.914997,0.091769
266,send_security_key,3.257565,2.996221,-0.261344
266,session_reset,2.941817,2.956621,0.014804
266,write_target,2.926592,2.981345,0.054753
267,enter_extended_session,3.070254,3.365956,0.295702
267,read_target_after,3.021505,3.270065,0.248560
267,read_target_before,2.823577,3.043922,0.220345
267,request_security_seed,3.073047,2.923657,-0.149390
267,send_security_key,3.065923,2.885105,-0.180818
267,session_reset,2.880777,2.688016,-0.192761
267,write_target,3.032470,3.015637,-0.016833
268,enter_extended_session,3.073047,2.697514,-0.375533
268,read_target_after,2.817711,2.823087,0.005376
268,read_target_before,3.263781,3.047904,-0.215877
268,request_security_seed,2.810447,3.090436,0.279989
268,send_security_key,3.037498,3.197571,0.160073
268,session_reset,2.975899,2.694022,-0.281877
268,write_target,2.726290,2.851651,0.125361
269,enter_extended_session,3.016616,2.958088,-0.058528
269,read_target_after,3.244366,3.272440,0.028074
269,read_target_before,3.055936,2.736904,-0.319032
269,request_security_seed,3.043295,3.043573,0.000278
269,send_security_key,3.116976,3.173616,0.056640
269,session_reset,2.902637,2.733971,-0.168666
269,write_target,3.040012,2.967936,-0.072076
270,enter_extended_session,2.861360,2.800529,-0.060831
270,read_target_after,2.743121,2.571592,-0.171529
270,read_target_before,2.914649,3.222923,0.308274
270,request_security_seed,3.082895,3.063827,-0.019068
270,send_security_key,3.115999,3.065433,-0.050566
270,session_reset,2.702893,2.748847,0.045954
270,write_target,3.098469,3.122632,0.024163
271,enter_extended_session,3.244086,2.999504,-0.244582
271,read_target_after,3.146379,2.986723,-0.159656
271,read_target_before,3.078355,2.881474,-0.196881
271,request_security_seed,2.849558,3.086944,0.237386
271,send_security_key,3.038196,2.681311,-0.356885
271,session_reset,2.970382,3.067668,0.097286
271,write_target,3.124868,3.342839,0.217971
272,enter_extended_session,3.124101,2.841804,-0.282297
272,read_target_after,3.121586,2.750662,-0.370924
272,read_target_before,2.818828,3.047135,0.228307
272,request_security_seed,3.010121,2.602461,-0.407660
272,send_security_key,3.315743,3.245691,-0.070052
272,session_reset,2.895513,2.720911,-0.174602
272,write_target,3.055517,2.697235,-0.358282
273,enter_extended_session,3.153363,3.089668,-0.063695
273,read_target_after,3.183395,2.866318,-0.317077
273,read_target_before,3.083802,3.310992,0.227190
273,request_security_seed,2.562095,2.861918,0.299823
273,send_security_key,2.779578,3.004114,0.224536
273,session_reset,3.057473,3.059218,0.001745
273,write_target,2.920795,2.822109,-0.098686
274,enter_extended_session,2.842225,3.058100,0.215875
